i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,m5_close,ts_decision_utc,ts_fill_utc,ts_exit_utc
158442.0,789344.0,789386.0,158451.0,-1.0,2.0,1730.0,1731.23876009849,1720.0,3.695023576330541,0.17,1728.845,1731.23876009849,1.0,1.0,1.0,1.0,0.0,0.0,40.69392167433034,8234.759259696099,8194.065338021768,1.2387600984899918,0.29,9.0,BREAK_SHORT,STOP,1728.99,2021-03-17 11:30:00,2021-03-17 11:35:00,2021-03-17 12:17:00
158585.0,790054.0,790088.0,158592.0,1.0,1.0,1750.0,1748.9628911020877,1760.0,4.4447538113414975,0.2,1750.99,1748.9628911020877,1.0,1.0,1.0,1.0,0.0,0.0,40.54217795824571,8194.065338021768,8153.5231600635225,1.0371088979122733,0.29,7.0,BREAK_LONG,STOP,1750.845,2021-03-18 00:25:00,2021-03-18 00:30:00,2021-03-18 01:04:00
158730.0,790779.0,790813.0,158737.0,1.0,3.0,1730.0,1725.2251979613125,1740.0,1.393920275808065,0.06,1731.397,1725.2251979613125,1.0,-1.0,-1.0,1.0,1.0,1.0,37.030812232124845,8153.5231600635225,8116.492347831398,2.2476040773748656,0.29,7.0,REV_LONG,STOP,1731.252,2021-03-18 12:30:00,2021-03-18 12:35:00,2021-03-18 13:09:00
158934.0,791794.0,791850.0,158946.0,-1.0,4.0,1740.0,1744.3869759394238,1730.0,2.157132302358101,0.08,1739.83,1744.3869759394238,1.0,-1.0,-1.0,1.0,1.0,1.0,36.455807515390916,8116.492347831398,8080.036540316007,1.5379518788475992,0.29,12.0,REV_SHORT,STOP,1739.975,2021-03-19 06:30:00,2021-03-19 06:35:00,2021-03-19 07:31:00
158998.0,792114.0,792166.0,159009.0,1.0,1.0,1740.0,1738.5362971181219,1750.0,3.4802790363308476,0.07,1741.095,1738.5362971181219,1.0,1.0,1.0,-1.0,0.0,0.0,17.910920173147137,8080.036540316007,8062.12562014286,1.463702881878029,0.29,11.0,BREAK_LONG,STOP,1740.95,2021-03-19 11:50:00,2021-03-19 11:55:00,2021-03-19 12:47:00
159049.0,792369.0,792418.0,159059.0,-1.0,4.0,1740.0,1741.81927598998,1730.0,3.3353189601566386,0.14,1739.093,1741.81927598998,1.0,-1.0,-1.0,1.0,0.0,1.0,38.167863859719546,8062.12562014286,8023.95775628314,1.5645519799598873,0.29,10.0,REV_SHORT,STOP,1739.238,2021-03-19 16:05:00,2021-03-19 16:10:00,2021-03-19 16:59:00
159579.0,795009.0,795248.0,159627.0,-1.0,2.0,1730.0,1732.1499545629492,1720.0,1.1559848326752702,0.07,1726.5145,1728.378,3.0,1.0,1.0,1.0,0.0,1.0,39.44818194064465,8023.95775628314,8010.91325628314,2.1499545629493313,0.29,48.0,BREAK_SHORT,TIME,1726.6595,2021-03-23 14:15:00,2021-03-23 14:20:00,2021-03-23 18:19:00
159762.0,795919.0,795961.0,159771.0,1.0,3.0,1730.0,1729.1804162623844,1740.0,5.6599113896675926,0.12,1730.805,1729.1804162623844,1.0,-1.0,1.0,-1.0,0.0,0.0,19.495004851388327,8010.91325628314,7991.418251431752,0.9291674752311052,0.29,9.0,REV_LONG,STOP,1730.66,2021-03-24 06:30:00,2021-03-24 06:35:00,2021-03-24 07:17:00
159852.0,796369.0,796380.0,159855.0,1.0,3.0,1730.0,1728.3093692039156,1740.0,2.7998159580808326,0.06,1731.386,1728.3093692039156,1.0,-1.0,1.0,-1.0,0.0,0.0,18.45978477650624,7991.418251431752,7972.9584666552455,1.5292615921689225,0.29,3.0,REV_LONG,STOP,1731.241,2021-03-24 14:00:00,2021-03-24 14:05:00,2021-03-24 14:16:00
160105.0,797629.0,797679.0,160116.0,-1.0,2.0,1730.0,1731.1678724037386,1720.0,2.565308004376884,0.12,1728.0355,1731.1678724037386,1.0,1.0,1.0,1.0,0.0,0.0,37.5884688448632,7972.9584666552455,7935.369997810382,1.1678724037386399,0.29,11.0,BREAK_SHORT,STOP,1728.1805,2021-03-25 12:05:00,2021-03-25 12:10:00,2021-03-25 13:00:00
160406.0,799129.0,799169.0,160415.0,-1.0,4.0,1730.0,1731.6138247057518,1720.0,4.5653091866037165,0.19,1729.527,1731.6138247057518,1.0,1.0,-1.0,1.0,0.0,1.0,39.64966940928275,7935.369997810382,7895.720328401099,1.4766494115033133,0.29,9.0,REV_SHORT,STOP,1729.672,2021-03-26 14:10:00,2021-03-26 14:15:00,2021-03-26 14:55:00
160807.0,801124.0,801174.0,160818.0,1.0,3.0,1710.0,1708.2785563539758,1720.0,4.90071793352144,0.09,1710.2649999999999,1708.2785563539758,1.0,-1.0,-1.0,-1.0,0.0,1.0,17.877992814216896,7895.720328401099,7877.842335586883,1.0628872920484604,0.29,11.0,REV_LONG,STOP,1710.12,2021-03-30 01:35:00,2021-03-30 01:40:00,2021-03-30 02:30:00
160941.0,801794.0,802033.0,160989.0,1.0,3.0,1680.0,1677.5814496573223,1690.0,1.5398143944411868,0.04,1682.471,1685.26,3.0,-1.0,-1.0,-1.0,1.0,1.0,19.558201370710776,7877.842335586883,7888.998335586883,2.394100685354949,0.29,48.0,REV_LONG,TIME,1682.326,2021-03-30 12:45:00,2021-03-30 12:50:00,2021-03-30 16:49:00
161281.0,803489.0,803496.0,161283.0,1.0,3.0,1710.0,1708.6460045194442,1720.0,6.167946891219426,0.12,1710.23,1708.6460045194442,1.0,1.0,1.0,-1.0,1.0,0.0,19.007945766669764,7888.998335586883,7869.990389820213,1.4379909611114305,0.29,2.0,REV_LONG,STOP,1710.085,2021-03-31 18:05:00,2021-03-31 18:10:00,2021-03-31 18:17:00
161366.0,803909.0,804148.0,161414.0,1.0,1.0,1710.0,1708.8399536499924,1720.0,5.743041577026998,0.11,1710.495,1711.9545,3.0,1.0,1.0,-1.0,0.0,1.0,18.205509850082763,7869.990389820213,7886.044889820215,1.1600463500076263,0.29,48.0,BREAK_LONG,TIME,1710.35,2021-04-01 02:10:00,2021-04-01 02:15:00,2021-04-01 06:14:00
162525.0,809684.0,809759.0,162541.0,1.0,1.0,1740.0,1739.029216001436,1750.0,2.2834036266533846,0.11,1742.3705,1739.029216001436,1.0,1.0,1.0,1.0,0.0,0.0,36.75412398420394,7886.044889820215,7849.290765836011,0.9707839985639207,0.29,16.0,BREAK_LONG,STOP,1742.2255,2021-04-07 06:45:00,2021-04-07 06:50:00,2021-04-07 08:05:00
162862.0,811364.0,811434.0,162877.0,-1.0,4.0,1750.0,1751.8025736668858,1740.0,4.015811375980293,0.16,1749.4495,1751.8025736668858,1.0,-1.0,-1.0,1.0,1.0,1.0,37.64917867017357,7849.290765836011,7811.641587165837,1.1161473337715289,0.29,15.0,REV_SHORT,STOP,1749.5945,2021-04-08 11:50:00,2021-04-08 11:55:00,2021-04-08 13:05:00
163363.0,813859.0,813888.0,163369.0,1.0,3.0,1740.0,1737.7948690818682,1750.0,3.4836678635970855,0.07,1740.517,1737.7948690818682,1.0,-1.0,1.0,-1.0,0.0,1.0,19.054916426922773,7811.641587165837,7792.586670738914,1.1412618362638078,0.29,6.0,REV_LONG,STOP,1740.372,2021-04-12 07:35:00,2021-04-12 07:40:00,2021-04-12 08:09:00
163432.0,814204.0,814443.0,163480.0,-1.0,2.0,1740.0,1741.3702079021991,1730.0,1.9923899928251174,0.05,1737.5705,1733.025,3.0,1.0,1.0,-1.0,0.0,0.0,18.998539510995442,7792.586670738914,7815.314170738914,1.370207902199036,0.29,48.0,BREAK_SHORT,TIME,1737.7155,2021-04-12 13:20:00,2021-04-12 13:25:00,2021-04-12 17:24:00
163605.0,815064.0,815065.0,163606.0,-1.0,2.0,1730.0,1730.7313823567988,1720.0,5.762556978985939,0.24,1729.1445,1730.7313823567988,1.0,1.0,1.0,1.0,0.0,0.0,38.085176563168716,7815.314170738914,7777.228994175745,0.731382356798848,0.29,1.0,BREAK_SHORT,STOP,1729.2895,2021-04-13 04:45:00,2021-04-13 04:50:00,2021-04-13 04:51:00
163702.0,815549.0,815585.0,163710.0,-1.0,4.0,1740.0,1743.3452080827021,1730.0,1.2846657564248953,0.06,1737.504,1743.3452080827021,1.0,-1.0,-1.0,1.0,1.0,0.0,35.04724849621334,7777.228994175745,7742.1817456795325,2.2004161654042864,0.29,8.0,REV_SHORT,STOP,1737.649,2021-04-13 12:50:00,2021-04-13 12:55:00,2021-04-13 13:31:00
163986.0,816964.0,817203.0,164034.0,-1.0,2.0,1740.0,1742.0217953183794,1730.0,1.3633338017243484,0.03,1736.935,1735.4855,3.0,1.0,1.0,-1.0,0.0,0.0,15.260385955138418,7742.1817456795325,7746.5302456795325,2.0217953183793465,0.29,48.0,BREAK_SHORT,TIME,1737.08,2021-04-14 13:30:00,2021-04-14 13:35:00,2021-04-14 17:34:00
164156.0,817809.0,817824.0,164160.0,-1.0,4.0,1740.0,1740.560294761991,1730.0,9.50467500803193,0.19,1739.555,1740.560294761991,1.0,-1.0,-1.0,-1.0,0.0,0.0,19.10060047782622,7746.5302456795325,7727.429645201706,0.6605895239816449,0.29,4.0,REV_SHORT,STOP,1739.7,2021-04-15 04:40:00,2021-04-15 04:45:00,2021-04-15 05:00:00
164249.0,818274.0,818336.0,164262.0,-1.0,4.0,1750.0,1753.0380311385468,1740.0,1.7316040394650805,0.04,1748.265,1753.0380311385468,1.0,-1.0,-1.0,-1.0,1.0,1.0,19.09212455418674,7727.429645201706,7708.337520647519,1.5160622770934793,0.29,13.0,REV_SHORT,STOP,1748.41,2021-04-15 12:25:00,2021-04-15 12:30:00,2021-04-15 13:32:00
164549.0,819769.0,820008.0,164597.0,-1.0,4.0,1780.0,1781.8627703405432,1770.0,3.9268695360150105,0.08,1779.455,1778.3335,3.0,-1.0,-1.0,-1.0,1.0,0.0,19.262162724346126,7708.337520647519,7717.309520647519,2.127540681086394,0.29,48.0,REV_SHORT,TIME,1779.6,2021-04-16 14:25:00,2021-04-16 14:30:00,2021-04-16 18:29:00
164731.0,820674.0,820726.0,164742.0,-1.0,4.0,1780.0,1781.943977370196,1770.0,3.2287389151101253,0.06,1779.1195,1781.943977370196,1.0,-1.0,-1.0,-1.0,0.0,0.0,16.946864221176384,7717.309520647519,7700.362656426343,1.1269547403921207,0.29,11.0,REV_SHORT,STOP,1779.2645,2021-04-19 06:35:00,2021-04-19 06:40:00,2021-04-19 07:32:00
164941.0,821719.0,821740.0,164946.0,-1.0,2.0,1770.0,1770.7940023051099,1760.0,7.258594696359778,0.14,1769.487,1770.7940023051099,1.0,1.0,1.0,-1.0,0.0,0.0,18.298032271537068,7700.362656426343,7682.064624154806,0.794002305109819,0.29,5.0,BREAK_SHORT,STOP,1769.632,2021-04-20 01:05:00,2021-04-20 01:10:00,2021-04-20 01:31:00
166048.0,827234.0,827303.0,166062.0,-1.0,4.0,1780.0,1781.5065374344092,1770.0,5.422716719956813,0.1,1779.715,1781.5065374344092,1.0,1.0,-1.0,-1.0,0.0,1.0,17.91537434409293,7682.064624154806,7664.149249810713,0.9140748688183362,0.29,14.0,REV_SHORT,STOP,1779.86,2021-04-26 01:20:00,2021-04-26 01:25:00,2021-04-26 02:34:00
166131.0,827649.0,827650.0,166132.0,-1.0,4.0,1780.0,1781.1957622704692,1770.0,6.268737594318221,0.12,1779.6555,1781.1957622704692,1.0,1.0,-1.0,-1.0,0.0,0.0,18.48314724562988,7664.149249810713,7645.666102565083,1.2115245409385453,0.29,1.0,REV_SHORT,STOP,1779.8005,2021-04-26 08:15:00,2021-04-26 08:20:00,2021-04-26 08:21:00
166157.0,827779.0,827789.0,166160.0,1.0,3.0,1780.0,1778.8441058034023,1790.0,4.980448645624138,0.2,1780.7095,1778.8441058034023,1.0,-1.0,1.0,1.0,0.0,1.0,37.307883931953256,7645.666102565083,7608.35821863313,1.14078839319559,0.29,3.0,REV_LONG,STOP,1780.5645,2021-04-26 10:25:00,2021-04-26 10:30:00,2021-04-26 10:40:00
166181.0,827899.0,827955.0,166193.0,1.0,3.0,1770.0,1768.05526362008,1780.0,2.653119087298446,0.11,1771.325,1780.0,2.0,-1.0,-1.0,1.0,1.0,0.0,35.96710017912005,7608.35821863313,7703.783218633129,1.5564727598398012,0.29,12.0,REV_LONG,TARGET,1771.18,2021-04-26 12:25:00,2021-04-26 12:30:00,2021-04-26 13:26:00
166241.0,828199.0,828320.0,166266.0,-1.0,4.0,1780.0,1781.3760725198538,1770.0,6.105282477081826,0.12,1779.775,1781.3760725198538,1.0,1.0,-1.0,-1.0,0.0,0.0,19.212870238244246,7703.783218633129,7684.570348394885,0.9131450397077828,0.29,25.0,REV_SHORT,STOP,1779.92,2021-04-26 17:25:00,2021-04-26 17:30:00,2021-04-26 19:31:00
166680.0,830384.0,830623.0,166728.0,-1.0,4.0,1770.0,1771.1132699909526,1760.0,4.748431436354505,0.19,1769.18,1766.1,3.0,1.0,1.0,1.0,0.0,0.0,36.73212982809878,7684.570348394885,7743.090348394888,1.028539981905334,0.29,48.0,REV_SHORT,TIME,1769.325,2021-04-28 08:00:00,2021-04-28 08:05:00,2021-04-28 12:04:00
167242.0,833184.0,833209.0,167248.0,1.0,3.0,1770.0,1768.2522447805184,1780.0,4.133935725116566,0.08,1770.5405,1768.2522447805184,1.0,-1.0,1.0,-1.0,0.0,1.0,18.306041755853585,7743.090348394888,7724.784306639034,1.1245104389630227,0.29,6.0,REV_LONG,STOP,1770.3955,2021-04-30 08:50:00,2021-04-30 08:55:00,2021-04-30 09:20:00
167350.0,833724.0,833906.0,167387.0,-1.0,4.0,1770.0,1771.0895934527305,1760.0,7.46796647433489,0.29,1769.78,1769.725,4.0,1.0,-1.0,1.0,0.0,1.0,37.97821012918439,7724.784306639034,7726.379306639036,1.052186905460859,0.29,37.0,REV_SHORT,SESSION,1769.925,2021-04-30 17:50:00,2021-04-30 17:55:00,2021-04-30 20:57:00
167574.0,834839.0,834855.0,167578.0,-1.0,4.0,1790.0,1791.6013635039355,1780.0,2.198731766813624,0.1,1787.9745,1791.6013635039355,1.0,-1.0,-1.0,1.0,1.0,0.0,36.268635039355104,7726.379306639036,7690.110671599681,1.652727007870948,0.29,4.0,REV_SHORT,STOP,1788.1195,2021-05-03 13:30:00,2021-05-03 13:35:00,2021-05-03 13:51:00
168935.0,841619.0,841640.0,168940.0,1.0,1.0,1840.0,1838.7920823858644,1850.0,3.3350511549301918,0.14,1841.3775,1838.7920823858644,1.0,1.0,1.0,1.0,0.0,1.0,36.195846597898715,7690.110671599681,7653.914825001782,1.2079176141356769,0.29,5.0,BREAK_LONG,STOP,1841.2325,2021-05-10 11:55:00,2021-05-10 12:00:00,2021-05-10 12:21:00
169212.0,842999.0,843023.0,169217.0,1.0,3.0,1840.0,1838.618510551849,1850.0,4.815815439835583,0.19,1840.5755,1838.618510551849,1.0,1.0,1.0,1.0,1.0,1.0,37.18279951486534,7653.914825001782,7616.732025486917,1.0689788963016666,0.29,5.0,REV_LONG,STOP,1840.4305,2021-05-11 12:00:00,2021-05-11 12:05:00,2021-05-11 12:29:00
169230.0,843089.0,843113.0,169235.0,1.0,3.0,1820.0,1816.6541579898521,1830.0,2.4182051611923345,0.09,1820.5585,1830.0,2.0,-1.0,-1.0,1.0,1.0,0.0,35.13907809133161,7616.732025486917,7701.7055254869165,2.73568402029545,0.29,5.0,REV_LONG,TARGET,1820.4135,2021-05-11 13:30:00,2021-05-11 13:35:00,2021-05-11 13:59:00
169372.0,843794.0,843965.0,169407.0,-1.0,2.0,1830.0,1831.1356598006855,1820.0,4.922719864888713,0.2,1829.2555,1831.1356598006855,1.0,1.0,1.0,1.0,0.0,0.0,37.60319601371066,7701.7055254869165,7664.102329473206,1.1356598006854823,0.29,35.0,BREAK_SHORT,STOP,1829.4005,2021-05-12 02:20:00,2021-05-12 02:25:00,2021-05-12 05:16:00
169656.0,845209.0,845223.0,169659.0,1.0,3.0,1820.0,1818.0510257380465,1830.0,4.186244681319514,0.08,1820.355,1818.0510257380465,1.0,-1.0,1.0,-1.0,0.0,1.0,18.431794095627993,7664.102329473206,7645.670535377578,1.1379485239068454,0.29,3.0,REV_LONG,STOP,1820.21,2021-05-13 03:00:00,2021-05-13 03:05:00,2021-05-13 03:19:00
169697.0,845414.0,845430.0,169701.0,-1.0,4.0,1820.0,1821.2892974204592,1810.0,5.950264944253387,0.23,1819.665,1821.2892974204592,1.0,1.0,-1.0,1.0,0.0,1.0,37.358840670562586,7645.670535377578,7608.311694707016,0.9235948409180605,0.29,4.0,REV_SHORT,STOP,1819.81,2021-05-13 06:25:00,2021-05-13 06:30:00,2021-05-13 06:46:00
170524.0,849534.0,849555.0,170529.0,1.0,3.0,1870.0,1867.726943247202,1880.0,3.5742814571471153,0.14,1870.41,1867.726943247202,1.0,1.0,1.0,1.0,0.0,0.0,37.56279453917432,7608.311694707016,7570.748900167841,1.0661135055959816,0.29,5.0,REV_LONG,STOP,1870.265,2021-05-18 06:20:00,2021-05-18 06:25:00,2021-05-18 06:46:00
170722.0,850519.0,850525.0,170724.0,1.0,1.0,1870.0,1869.5473523203636,1880.0,6.673652303564356,0.27,1870.9095,1869.5473523203636,1.0,1.0,1.0,1.0,0.0,0.0,36.77798735018109,7570.748900167841,7533.97091281766,0.452647679636277,0.29,2.0,BREAK_LONG,STOP,1870.7645,2021-05-18 23:50:00,2021-05-18 23:55:00,2021-05-19 00:01:00
170797.0,850894.0,850995.0,170818.0,1.0,1.0,1870.0,1868.981016503353,1880.0,1.3350332766529458,0.07,1873.7,1868.981016503353,1.0,1.0,1.0,1.0,0.0,0.0,33.03288447652949,7533.97091281766,7500.93802834113,1.0189834966469298,0.29,21.0,BREAK_LONG,STOP,1873.555,2021-05-19 06:05:00,2021-05-19 06:10:00,2021-05-19 07:51:00
