i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,m5_close,ts_decision_utc,ts_fill_utc,ts_exit_utc
14965.0,74553.0,74792.0,15013.0,-1.0,2.0,2150.0,2151.212090599952,2140.0,2.310242306512461,0.14,2147.825,2147.745,3.0,1.0,1.0,1.0,0.0,0.0,47.419268399327855,9880.864107140915,9881.984107140914,1.2120905999517608,0.29,48.0,BREAK_SHORT,TIME,2147.97,2024-03-18 03:00:00,2024-03-18 03:05:00,2024-03-18 07:04:00
15263.0,76038.0,76047.0,15265.0,1.0,3.0,2160.0,2159.2673597260064,2170.0,11.023477526930023,0.27,2160.16,2159.2673597260064,1.0,1.0,-1.0,-1.0,0.0,0.0,24.101287397824308,9881.984107140914,9857.882819743088,0.8152805479879266,0.29,2.0,REV_LONG,STOP,2160.015,2024-03-19 04:50:00,2024-03-19 04:55:00,2024-03-19 05:04:00
15709.0,78263.0,78282.0,15713.0,-1.0,4.0,2180.0,2186.015510946754,2170.0,1.3919774120477695,0.03,2179.32,2186.015510946754,1.0,-1.0,-1.0,-1.0,1.0,1.0,20.086532840261953,9857.882819743088,9837.796286902827,4.371021893508683,0.29,4.0,REV_SHORT,STOP,2179.465,2024-03-20 19:00:00,2024-03-20 19:05:00,2024-03-20 19:24:00
15883.0,79128.0,79303.0,15919.0,-1.0,4.0,2210.0,2212.759225110941,2200.0,3.341016638517082,0.08,2209.82,2200.0,2.0,-1.0,-1.0,-1.0,0.0,1.0,23.513800887525576,9837.796286902827,9916.356286902828,1.7984502218812437,0.29,36.0,REV_SHORT,TARGET,2209.965,2024-03-21 10:30:00,2024-03-21 10:35:00,2024-03-21 13:30:00
16219.0,80803.0,80911.0,16241.0,-1.0,2.0,2170.0,2172.1733056340554,2160.0,2.230445408684977,0.13,2168.405,2160.0,2.0,1.0,1.0,1.0,0.0,1.0,48.987973242717544,9916.356286902828,10025.621286902831,2.1733056340555126,0.29,22.0,BREAK_SHORT,TARGET,2168.55,2024-03-22 15:30:00,2024-03-22 15:35:00,2024-03-22 17:23:00
16474.0,82073.0,82312.0,16522.0,-1.0,4.0,2180.0,2182.3795624402655,2170.0,1.1951281808457324,0.08,2176.7400000000002,2174.7,3.0,-1.0,-1.0,1.0,1.0,0.0,45.11649952212247,10025.621286902831,10041.941286902835,1.9391248805311616,0.29,48.0,REV_SHORT,TIME,2176.885,2024-03-25 13:45:00,2024-03-25 13:50:00,2024-03-25 17:49:00
16862.0,84003.0,84187.0,16899.0,-1.0,4.0,2180.0,2180.601515731708,2170.0,7.337699225685042,0.39,2179.33,2180.601515731708,1.0,-1.0,-1.0,1.0,0.0,0.0,49.58911353661006,10041.941286902835,9992.352173366224,0.6830314634151544,0.29,37.0,REV_SHORT,STOP,2179.475,2024-03-27 00:05:00,2024-03-27 00:10:00,2024-03-27 03:14:00
17338.0,86378.0,86413.0,17346.0,1.0,1.0,2220.0,2217.483961050521,2230.0,2.108772445209279,0.06,2221.5099999999998,2217.483961050521,1.0,1.0,1.0,-1.0,0.0,0.0,24.156233696872732,9992.352173366224,9968.195939669351,2.5160389494788573,0.29,8.0,BREAK_LONG,STOP,2221.365,2024-03-28 16:45:00,2024-03-28 16:50:00,2024-03-28 17:25:00
17668.0,88018.0,88101.0,17685.0,-1.0,4.0,2240.0,2243.977792132024,2230.0,2.3699355433230105,0.06,2239.83,2243.977792132024,1.0,-1.0,0.0,-1.0,0.0,1.0,24.886752792145668,9968.195939669351,9943.309186877206,1.3955842640480767,0.29,17.0,REV_SHORT,STOP,2239.975,2024-03-31 22:15:00,2024-03-31 22:20:00,2024-03-31 23:43:00
17773.0,88543.0,88588.0,17783.0,1.0,3.0,2260.0,2258.526914297802,2270.0,5.96146182622305,0.15,2260.175,2258.526914297802,1.0,1.0,1.0,-1.0,1.0,0.0,24.7212855329758,9943.309186877206,9918.58790134423,1.5061714043972616,0.29,10.0,REV_LONG,STOP,2260.03,2024-04-01 07:00:00,2024-04-01 07:05:00,2024-04-01 07:50:00
18144.0,90393.0,90419.0,18150.0,1.0,3.0,2260.0,2255.1998457453883,2270.0,1.5694024153541115,0.04,2260.96,2255.1998457453883,1.0,1.0,1.0,-1.0,0.0,0.0,23.040617018446937,9918.58790134423,9895.547284325783,4.200308509223576,0.29,6.0,REV_LONG,STOP,2260.815,2024-04-02 14:55:00,2024-04-02 15:00:00,2024-04-02 15:26:00
18185.0,90598.0,90726.0,18211.0,1.0,1.0,2270.0,2267.715345483334,2280.0,3.2292997140215935,0.17,2270.62,2280.0,2.0,1.0,1.0,1.0,0.0,1.0,49.379126783316686,9895.547284325783,10055.007284325784,2.284654516665939,0.29,26.0,BREAK_LONG,TARGET,2270.475,2024-04-02 18:20:00,2024-04-02 18:25:00,2024-04-02 20:33:00
18581.0,92568.0,92807.0,18629.0,-1.0,4.0,2300.0,2301.2462748027497,2290.0,2.626339333998493,0.08,2298.145,2293.24,3.0,-1.0,1.0,-1.0,0.0,1.0,24.810198421997484,10055.007284325784,10094.247284325786,0.9925496054997678,0.29,48.0,REV_SHORT,TIME,2298.29,2024-04-04 05:20:00,2024-04-04 05:25:00,2024-04-04 09:24:00
18679.0,93058.0,93084.0,18685.0,-1.0,4.0,2290.0,2292.358432459453,2280.0,1.0483253177202139,0.04,2286.325,2292.358432459453,1.0,-1.0,1.0,-1.0,1.0,0.0,24.133729837813007,10094.247284325786,10070.113554487973,2.316864918906705,0.29,6.0,REV_SHORT,STOP,2286.47,2024-04-04 13:30:00,2024-04-04 13:35:00,2024-04-04 14:01:00
18890.0,94108.0,94200.0,18909.0,-1.0,4.0,2290.0,2292.2449679726365,2280.0,3.8020085365922687,0.09,2289.695,2292.2449679726365,1.0,-1.0,-1.0,-1.0,1.0,1.0,22.94971175372666,10070.113554487973,10047.163842734246,2.1299359452731115,0.29,19.0,REV_SHORT,STOP,2289.84,2024-04-05 08:05:00,2024-04-05 08:10:00,2024-04-05 09:42:00
19134.0,95323.0,95325.0,19135.0,1.0,3.0,2340.0,2337.1816359122686,2350.0,1.8559100458826667,0.05,2341.67,2337.1816359122686,1.0,1.0,1.0,-1.0,1.0,1.0,22.44182043865749,10047.163842734246,10024.722022295588,2.436728175462687,0.29,1.0,REV_LONG,STOP,2341.525,2024-04-08 05:25:00,2024-04-08 05:30:00,2024-04-08 05:32:00
19198.0,95643.0,95656.0,19201.0,1.0,1.0,2340.0,2338.036339325474,2350.0,1.1426195773513028,0.04,2343.62,2338.036339325474,1.0,1.0,1.0,-1.0,0.0,0.0,22.33464269810429,10024.722022295588,10002.387379597483,1.963660674526339,0.29,3.0,BREAK_LONG,STOP,2343.475,2024-04-08 10:45:00,2024-04-08 10:50:00,2024-04-08 11:03:00
19240.0,95853.0,95899.0,19250.0,1.0,3.0,2320.0,2316.6858004305805,2330.0,1.397141010691386,0.09,2322.24,2330.0,2.0,1.0,-1.0,1.0,0.0,0.0,49.98779612477392,10002.387379597483,10072.227379597485,4.10839913883869,0.29,10.0,REV_LONG,TARGET,2322.095,2024-04-08 14:15:00,2024-04-08 14:20:00,2024-04-08 15:06:00
19523.0,97263.0,97319.0,19535.0,1.0,3.0,2350.0,2343.035240466099,2360.0,1.0257010921003613,0.06,2351.41,2343.035240466099,1.0,1.0,1.0,1.0,0.0,1.0,50.24855720340565,10072.227379597485,10021.97882239408,4.359519067802789,0.29,12.0,REV_LONG,STOP,2351.265,2024-04-09 14:50:00,2024-04-09 14:55:00,2024-04-09 15:51:00
19647.0,97878.0,97895.0,19651.0,-1.0,4.0,2350.0,2351.6738979903316,2340.0,4.225797257017457,0.11,2349.44,2351.6738979903316,1.0,-1.0,1.0,-1.0,0.0,1.0,24.572877893647274,10021.97882239408,9997.405944500431,1.6677959806631304,0.29,4.0,REV_SHORT,STOP,2349.585,2024-04-10 02:10:00,2024-04-10 02:15:00,2024-04-10 02:32:00
19913.0,99203.0,99232.0,19919.0,-1.0,4.0,2340.0,2342.211054247844,2330.0,3.6061125523079847,0.18,2339.56,2342.211054247844,1.0,1.0,-1.0,1.0,0.0,1.0,47.71897646119305,9997.405944500431,9949.686968039237,1.6821084956885186,0.29,6.0,REV_SHORT,STOP,2339.705,2024-04-11 01:20:00,2024-04-11 01:25:00,2024-04-11 01:54:00
20053.0,99903.0,99916.0,20056.0,-1.0,4.0,2340.0,2344.199508125312,2330.0,2.257135373338902,0.11,2339.84,2344.199508125312,1.0,-1.0,-1.0,1.0,0.0,1.0,47.95458937843205,9949.686968039237,9901.732378660805,2.7690162506238836,0.29,3.0,REV_SHORT,STOP,2339.985,2024-04-11 13:00:00,2024-04-11 13:05:00,2024-04-11 13:18:00
20117.0,100223.0,100302.0,20133.0,1.0,1.0,2360.0,2357.665481176712,2370.0,1.4211351947322803,0.04,2362.7599999999998,2370.0,2.0,1.0,1.0,-1.0,0.0,0.0,20.378075293150687,9901.732378660805,9930.692378660806,2.334518823287885,0.29,16.0,BREAK_LONG,TARGET,2362.615,2024-04-11 18:20:00,2024-04-11 18:25:00,2024-04-11 19:44:00
20477.0,102013.0,102252.0,20525.0,-1.0,4.0,2360.0,2366.6643348802495,2350.0,1.4136046656601036,0.07,2359.76,2359.83,3.0,1.0,-1.0,1.0,0.0,1.0,48.33034416174497,9930.692378660806,9930.202378660808,3.6886697604983683,0.29,48.0,REV_SHORT,TIME,2359.905,2024-04-15 02:20:00,2024-04-15 02:25:00,2024-04-15 06:24:00
20554.0,102398.0,102409.0,20557.0,-1.0,2.0,2350.0,2352.677539458842,2340.0,2.0130530165794718,0.11,2348.47,2352.677539458842,1.0,1.0,1.0,1.0,0.0,0.0,46.282934047265826,9930.202378660808,9883.919444613543,2.677539458842111,0.29,3.0,BREAK_SHORT,STOP,2348.615,2024-04-15 08:45:00,2024-04-15 08:50:00,2024-04-15 09:01:00
20605.0,102653.0,102686.0,20612.0,-1.0,4.0,2360.0,2362.538826308395,2350.0,1.4859750399264968,0.09,2357.495,2350.0,2.0,1.0,-1.0,1.0,0.0,0.0,45.39443677555664,9883.919444613543,9951.37444461354,2.717652616790564,0.29,7.0,REV_SHORT,TARGET,2357.64,2024-04-15 13:00:00,2024-04-15 13:05:00,2024-04-15 13:38:00
20628.0,102768.0,102869.0,20649.0,-1.0,4.0,2350.0,2355.4156923836535,2340.0,1.5393631252281155,0.08,2349.345,2355.4156923836535,1.0,1.0,1.0,1.0,0.0,0.0,48.56553906923,9951.37444461354,9902.80890554431,5.721384767307033,0.29,21.0,REV_SHORT,STOP,2349.49,2024-04-15 14:55:00,2024-04-15 15:00:00,2024-04-15 16:41:00
20895.0,104098.0,104106.0,20897.0,1.0,3.0,2370.0,2363.5643484742686,2380.0,1.4768708034167395,0.03,2370.2,2363.5643484742686,1.0,1.0,-1.0,-1.0,0.0,0.0,19.906954577193574,9902.80890554431,9882.901950967116,3.921303051462961,0.29,2.0,REV_LONG,STOP,2370.055,2024-04-16 14:10:00,2024-04-16 14:15:00,2024-04-16 14:23:00
21106.0,105148.0,105232.0,21123.0,1.0,1.0,2390.0,2388.1166559642256,2400.0,3.0789360576204214,0.08,2391.03,2388.1166559642256,1.0,1.0,1.0,-1.0,0.0,1.0,23.30675228619657,9882.901950967116,9859.59519868092,1.8833440357742905,0.29,17.0,BREAK_LONG,STOP,2390.885,2024-04-17 08:45:00,2024-04-17 08:50:00,2024-04-17 10:14:00
21154.0,105388.0,105428.0,21163.0,1.0,3.0,2380.0,2377.25654915426,2390.0,1.7267754099428498,0.05,2381.93,2390.0,2.0,1.0,-1.0,-1.0,0.0,0.0,23.367254228699043,9859.59519868092,9899.94519868092,2.226901691479366,0.29,9.0,REV_LONG,TARGET,2381.785,2024-04-17 12:45:00,2024-04-17 12:50:00,2024-04-17 13:30:00
21443.0,106828.0,106864.0,21451.0,1.0,3.0,2380.0,2374.535679206169,2390.0,1.6103111786137028,0.08,2380.46,2374.535679206169,1.0,1.0,1.0,1.0,0.0,0.0,47.39456635064926,9899.94519868092,9852.55063233027,4.038641587662351,0.29,8.0,REV_LONG,STOP,2380.315,2024-04-18 13:50:00,2024-04-18 13:55:00,2024-04-18 14:31:00
21568.0,107448.0,107449.0,21569.0,-1.0,4.0,2390.0,2393.805268157549,2380.0,2.4597344370030183,0.12,2389.815,2393.805268157549,1.0,-1.0,-1.0,1.0,1.0,0.0,47.88321789058864,9852.55063233027,9804.667414439682,2.2105363150985013,0.29,1.0,REV_SHORT,STOP,2389.96,2024-04-19 01:15:00,2024-04-19 01:20:00,2024-04-19 01:21:00
21632.0,107768.0,107787.0,21636.0,1.0,3.0,2380.0,2377.7633574434194,2390.0,2.2573348068863788,0.06,2381.52,2390.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,22.539855339483434,9804.667414439682,9855.547414439681,2.7632851131611376,0.29,4.0,REV_LONG,TARGET,2381.375,2024-04-19 06:35:00,2024-04-19 06:40:00,2024-04-19 06:59:00
21758.0,108398.0,108555.0,21790.0,-1.0,4.0,2400.0,2403.2217666605648,2390.0,1.686386326784547,0.1,2398.3,2390.0,2.0,-1.0,-1.0,1.0,1.0,0.0,49.21766660564572,9855.547414439681,9938.547414439683,2.4235333211292804,0.29,32.0,REV_SHORT,TARGET,2398.445,2024-04-19 17:05:00,2024-04-19 17:10:00,2024-04-19 19:47:00
21973.0,109468.0,109497.0,21979.0,1.0,3.0,2340.0,2335.795101426233,2350.0,1.4261562168492785,0.04,2341.65,2350.0,2.0,-1.0,-1.0,-1.0,1.0,0.0,23.419594295068237,9938.547414439683,9971.947414439683,2.98979714753414,0.29,6.0,REV_LONG,TARGET,2341.505,2024-04-22 12:00:00,2024-04-22 12:05:00,2024-04-22 12:34:00
22230.0,110748.0,110754.0,22232.0,-1.0,4.0,2300.0,2301.9425229058456,2290.0,3.820348129847055,0.1,2299.465,2301.9425229058456,1.0,1.0,1.0,-1.0,1.0,0.0,24.775229058454897,9971.947414439683,9947.172185381227,2.315045811691998,0.29,2.0,REV_SHORT,STOP,2299.61,2024-04-23 10:25:00,2024-04-23 10:30:00,2024-04-23 10:36:00
22273.0,110963.0,110991.0,22279.0,-1.0,4.0,2330.0,2334.192422532393,2320.0,1.3703726362403126,0.04,2328.205,2320.0,2.0,1.0,-1.0,-1.0,1.0,0.0,23.949690129571536,9947.172185381227,9979.992185381227,3.9648450647854654,0.29,6.0,REV_SHORT,TARGET,2328.35,2024-04-23 14:00:00,2024-04-23 14:05:00,2024-04-23 14:33:00
22698.0,113078.0,113220.0,22727.0,1.0,3.0,2310.0,2306.5796459691474,2320.0,2.5547272974083395,0.13,2310.355,2320.0,2.0,-1.0,-1.0,1.0,1.0,1.0,49.079602401084685,9979.992185381227,10105.377185381227,2.350708061705495,0.29,29.0,REV_LONG,TARGET,2310.21,2024-04-25 03:25:00,2024-04-25 03:30:00,2024-04-25 05:52:00
22792.0,113548.0,113618.0,22807.0,-1.0,4.0,2330.0,2331.0314327930514,2320.0,5.408285491934104,0.14,2329.31,2331.0314327930514,1.0,-1.0,-1.0,-1.0,1.0,0.0,24.10005910272048,10105.377185381227,10081.277126278506,1.2828655861032678,0.29,15.0,REV_SHORT,STOP,2329.455,2024-04-25 11:15:00,2024-04-25 11:20:00,2024-04-25 12:30:00
22819.0,113683.0,113690.0,22821.0,-1.0,2.0,2320.0,2323.959095091158,2310.0,1.9674347181876732,0.1,2319.255,2323.959095091158,1.0,1.0,1.0,1.0,0.0,1.0,47.040950911577966,10081.277126278506,10034.236175366928,3.959095091157843,0.29,2.0,BREAK_SHORT,STOP,2319.4,2024-04-25 13:30:00,2024-04-25 13:35:00,2024-04-25 13:42:00
23156.0,115363.0,115500.0,23184.0,-1.0,4.0,2340.0,2342.26296170829,2330.0,3.1041227785040464,0.16,2339.275,2338.05,4.0,-1.0,-1.0,1.0,0.0,1.0,47.8073873326357,10034.236175366928,10053.836175366927,1.5859234165796667,0.29,28.0,REV_SHORT,SESSION,2339.42,2024-04-26 18:35:00,2024-04-26 18:40:00,2024-04-26 20:57:00
23329.0,116223.0,116322.0,23349.0,1.0,1.0,2340.0,2338.412188930428,2350.0,1.7604413056047437,0.11,2342.61,2338.412188930428,1.0,1.0,1.0,1.0,0.0,0.0,46.17592176529479,10053.836175366927,10007.660253601633,1.5878110695721812,0.29,20.0,BREAK_LONG,STOP,2342.465,2024-04-29 10:00:00,2024-04-29 10:05:00,2024-04-29 11:44:00
23362.0,116388.0,116440.0,23373.0,1.0,3.0,2330.0,2327.498002294955,2340.0,2.815076734962958,0.15,2330.775,2327.498002294955,1.0,-1.0,-1.0,1.0,0.0,0.0,49.15496557567849,10007.660253601633,9958.505288025954,1.8039954100905524,0.29,11.0,REV_LONG,STOP,2330.63,2024-04-29 12:45:00,2024-04-29 12:50:00,2024-04-29 13:42:00
23518.0,117163.0,117169.0,23520.0,-1.0,2.0,2330.0,2331.5345805381794,2320.0,3.972701032934748,0.21,2329.215,2331.5345805381794,1.0,1.0,1.0,1.0,0.0,1.0,48.7111913017643,9958.505288025954,9909.794096724188,1.5345805381796167,0.29,2.0,BREAK_SHORT,STOP,2329.36,2024-04-30 02:45:00,2024-04-30 02:50:00,2024-04-30 02:56:00
23565.0,117398.0,117438.0,23574.0,1.0,3.0,2320.0,2317.980493637855,2330.0,2.567141613732947,0.07,2321.35,2317.980493637855,1.0,-1.0,-1.0,-1.0,1.0,0.0,23.586544535014127,9909.794096724188,9886.207552189175,1.709012724290243,0.29,9.0,REV_LONG,STOP,2321.205,2024-04-30 06:40:00,2024-04-30 06:45:00,2024-04-30 07:25:00
23639.0,117768.0,117821.0,23650.0,-1.0,2.0,2310.0,2312.364623167983,2300.0,1.460806065372368,0.04,2307.34,2312.364623167983,1.0,1.0,1.0,-1.0,0.0,1.0,20.098492671932036,9886.207552189175,9866.109059517243,2.3646231679832104,0.29,11.0,BREAK_SHORT,STOP,2307.485,2024-04-30 12:50:00,2024-04-30 12:55:00,2024-04-30 13:48:00
24088.0,120003.0,120177.0,24123.0,-1.0,4.0,2320.0,2321.6697733534143,2310.0,5.031597102999942,0.12,2319.735,2310.0,2.0,-1.0,1.0,-1.0,0.0,1.0,23.217280240969558,9866.109059517243,9982.929059517244,1.1895467068286736,0.29,35.0,REV_SHORT,TARGET,2319.88,2024-05-02 04:15:00,2024-05-02 04:20:00,2024-05-02 07:14:00
24153.0,120328.0,120346.0,24157.0,1.0,3.0,2300.0,2297.9888247241124,2310.0,2.521125214758105,0.14,2301.4,2297.9888247241124,1.0,-1.0,-1.0,1.0,1.0,0.0,47.75645386242741,9982.929059517244,9935.172605654816,1.8023505517744665,0.29,4.0,REV_LONG,STOP,2301.255,2024-05-02 09:40:00,2024-05-02 09:45:00,2024-05-02 10:03:00
24172.0,120423.0,120488.0,24186.0,-1.0,4.0,2300.0,2303.9900314413426,2290.0,2.2160759364590414,0.05,2299.64,2303.9900314413426,1.0,1.0,1.0,-1.0,1.0,1.0,21.75015720671354,9935.172605654816,9913.422448448102,1.9200628826845436,0.29,14.0,REV_SHORT,STOP,2299.785,2024-05-02 11:15:00,2024-05-02 11:20:00,2024-05-02 12:25:00
24683.0,122968.0,123013.0,24693.0,1.0,1.0,2320.0,2318.0157485604072,2330.0,1.800548555925242,0.11,2322.295,2318.0157485604072,1.0,1.0,1.0,1.0,0.0,0.0,47.07176583552109,9913.422448448102,9866.350682612581,1.9842514395927469,0.29,10.0,BREAK_LONG,STOP,2322.15,2024-05-06 07:50:00,2024-05-06 07:55:00,2024-05-06 08:40:00
24943.0,124263.0,124356.0,24962.0,1.0,3.0,2320.0,2317.681606671469,2330.0,3.206536467800995,0.08,2320.61,2317.681606671469,1.0,1.0,-1.0,-1.0,0.0,1.0,23.42714662824801,9866.350682612581,9842.923535984333,1.3567866570618157,0.29,19.0,REV_LONG,STOP,2320.465,2024-05-07 06:30:00,2024-05-07 06:35:00,2024-05-07 08:08:00
25032.0,124708.0,124727.0,25036.0,-1.0,4.0,2320.0,2322.022234628276,2310.0,2.3007853296829905,0.06,2318.38,2322.022234628276,1.0,-1.0,1.0,-1.0,0.0,0.0,21.85340776965404,9842.923535984333,9821.07012821468,2.4344692565514423,0.29,4.0,REV_SHORT,STOP,2318.525,2024-05-07 13:55:00,2024-05-07 14:00:00,2024-05-07 14:19:00
25167.0,125378.0,125398.0,25172.0,-1.0,2.0,2310.0,2311.531298866502,2300.0,3.284659355388038,0.18,2308.84,2311.531298866502,1.0,1.0,1.0,1.0,0.0,0.0,48.44337959703079,9821.07012821468,9772.62674861765,1.531298866502004,0.29,5.0,BREAK_SHORT,STOP,2308.985,2024-05-08 02:10:00,2024-05-08 02:15:00,2024-05-08 02:35:00
25303.0,126058.0,126193.0,25331.0,1.0,3.0,2310.0,2305.663064872963,2320.0,1.9040152965594215,0.04,2310.6,2320.0,2.0,-1.0,-1.0,-1.0,0.0,1.0,19.747740508148127,9772.62674861765,9810.22674861765,2.993870254073907,0.29,28.0,REV_LONG,TARGET,2310.455,2024-05-08 13:30:00,2024-05-08 13:35:00,2024-05-08 15:50:00
25399.0,126533.0,126709.0,25435.0,-1.0,4.0,2310.0,2311.4348734138002,2300.0,5.283334503977104,0.26,2309.6150000000002,2311.4348734138002,1.0,1.0,0.0,1.0,0.0,1.0,47.316708758799905,9810.22674861765,9762.910039858849,0.8597468276000609,0.29,36.0,REV_SHORT,STOP,2309.76,2024-05-08 22:30:00,2024-05-08 22:35:00,2024-05-09 01:31:00
25534.0,127208.0,127251.0,25543.0,-1.0,2.0,2310.0,2311.314482515215,2300.0,1.946876947707975,0.12,2307.475,2311.314482515215,1.0,1.0,1.0,1.0,0.0,0.0,46.07379018257961,9762.910039858849,9716.83624967627,1.3144825152146726,0.29,9.0,BREAK_SHORT,STOP,2307.62,2024-05-09 09:45:00,2024-05-09 09:50:00,2024-05-09 10:33:00
25772.0,128393.0,128415.0,25777.0,1.0,1.0,2360.0,2358.120326520383,2370.0,1.599676657994519,0.1,2362.69,2370.0,2.0,1.0,1.0,1.0,0.0,0.0,45.69673479616995,9716.83624967627,9789.93624967627,1.8796734796167738,0.29,5.0,BREAK_LONG,TARGET,2362.545,2024-05-10 06:35:00,2024-05-10 06:40:00,2024-05-10 07:02:00
26327.0,131158.0,131267.0,26349.0,-1.0,2.0,2340.0,2341.3302315895344,2330.0,2.0870617597652132,0.06,2337.66,2341.3302315895344,1.0,1.0,1.0,-1.0,0.0,0.0,22.021389537207142,9789.93624967627,9767.914860139063,1.330231589534284,0.29,22.0,BREAK_SHORT,STOP,2337.805,2024-05-14 06:50:00,2024-05-14 06:55:00,2024-05-14 08:44:00
26568.0,132358.0,132392.0,26575.0,1.0,1.0,2360.0,2359.0464138685793,2370.0,6.433285301660778,0.33,2360.52,2359.0464138685793,1.0,1.0,1.0,1.0,0.0,0.0,48.628342336882724,9767.914860139063,9719.28651780218,0.9535861314205369,0.29,7.0,BREAK_LONG,STOP,2360.375,2024-05-15 03:55:00,2024-05-15 04:00:00,2024-05-15 04:34:00
26676.0,132898.0,132920.0,26681.0,1.0,1.0,2370.0,2366.4096164767434,2380.0,1.1250302618812345,0.07,2372.805,2366.4096164767434,1.0,1.0,1.0,1.0,0.0,0.0,44.76768466279509,9719.28651780218,9674.518833139386,3.5903835232564254,0.29,5.0,BREAK_LONG,STOP,2372.66,2024-05-15 12:55:00,2024-05-15 13:00:00,2024-05-15 13:22:00
26707.0,133053.0,133173.0,26732.0,1.0,1.0,2380.0,2376.3483375345268,2390.0,1.0492876269593294,0.07,2383.0099999999998,2390.0,2.0,1.0,1.0,1.0,0.0,0.0,46.63163725831101,9674.518833139386,9723.448833139388,3.651662465473015,0.29,25.0,BREAK_LONG,TARGET,2382.865,2024-05-15 15:30:00,2024-05-15 15:35:00,2024-05-15 17:35:00
26854.0,133783.0,133863.0,26871.0,1.0,1.0,2390.0,2388.699857283426,2400.0,2.476814313091422,0.14,2391.95,2388.699857283426,1.0,1.0,1.0,1.0,0.0,0.0,45.50199803203487,9723.448833139388,9677.946835107352,1.3001427165742099,0.29,17.0,BREAK_LONG,STOP,2391.805,2024-05-16 04:45:00,2024-05-16 04:50:00,2024-05-16 06:10:00
27490.0,136953.0,136966.0,27493.0,1.0,3.0,2430.0,2426.474578728854,2440.0,2.2315555340604445,0.11,2430.66,2426.474578728854,1.0,1.0,-1.0,1.0,0.0,1.0,46.039633982605665,9677.946835107352,9631.907201124746,2.5008425422924865,0.29,3.0,REV_LONG,STOP,2430.515,2024-05-20 11:45:00,2024-05-20 11:50:00,2024-05-20 12:03:00
27638.0,137688.0,137704.0,27642.0,-1.0,4.0,2430.0,2433.100586162119,2420.0,1.0759697792827705,0.07,2426.79,2433.100586162119,1.0,-1.0,1.0,1.0,0.0,1.0,44.174103134831974,9631.907201124746,9587.733097989914,1.8211723242371165,0.29,4.0,REV_SHORT,STOP,2426.935,2024-05-21 01:05:00,2024-05-21 01:10:00,2024-05-21 01:26:00
27709.0,138043.0,138076.0,27716.0,1.0,3.0,2410.0,2407.4482961686817,2420.0,1.7158174321476605,0.05,2412.07,2420.0,2.0,-1.0,-1.0,-1.0,1.0,0.0,23.108519156592138,9587.733097989914,9627.383097989914,2.3234076626364857,0.29,7.0,REV_LONG,TARGET,2411.925,2024-05-21 07:00:00,2024-05-21 07:05:00,2024-05-21 07:38:00
28044.0,139713.0,139720.0,28046.0,-1.0,2.0,2410.0,2411.9736403166617,2400.0,2.6189005666057374,0.14,2408.665,2411.9736403166617,1.0,1.0,1.0,1.0,0.0,1.0,46.320964433263725,9627.383097989914,9581.06213355665,1.9736403166618164,0.29,2.0,BREAK_SHORT,STOP,2408.81,2024-05-22 11:55:00,2024-05-22 12:00:00,2024-05-22 12:07:00
28114.0,140063.0,140102.0,28122.0,-1.0,2.0,2390.0,2392.3922774245584,2380.0,2.0208287109914815,0.11,2388.29,2380.0,2.0,1.0,1.0,1.0,0.0,0.0,45.125051670142966,9581.06213355665,9672.252133556649,2.392277424558269,0.29,8.0,BREAK_SHORT,TARGET,2388.435,2024-05-22 17:45:00,2024-05-22 17:50:00,2024-05-22 18:29:00
28213.0,140553.0,140604.0,28224.0,-1.0,2.0,2370.0,2372.1182400763564,2360.0,3.330664898537295,0.17,2369.32,2372.1182400763564,1.0,1.0,1.0,1.0,0.0,0.0,47.57008129805627,9672.252133556649,9624.682052258593,2.1182400763562375,0.29,11.0,BREAK_SHORT,STOP,2369.465,2024-05-23 03:00:00,2024-05-23 03:05:00,2024-05-23 03:56:00
28460.0,141783.0,141820.0,28468.0,-1.0,2.0,2330.0,2331.2085936042927,2320.0,3.1612044171880185,0.17,2328.515,2331.2085936042927,1.0,1.0,1.0,1.0,0.0,1.0,45.79109127297761,9624.682052258593,9578.890960985616,1.2085936042927778,0.29,8.0,BREAK_SHORT,STOP,2328.66,2024-05-24 00:35:00,2024-05-24 00:40:00,2024-05-24 01:17:00
28485.0,141908.0,141989.0,28502.0,-1.0,2.0,2330.0,2332.2064577284955,2320.0,3.8797377582857266,0.19,2329.705,2332.2064577284955,1.0,1.0,1.0,1.0,0.0,1.0,47.52769684141549,9578.890960985616,9531.363264144202,2.2064577284954754,0.29,17.0,BREAK_SHORT,STOP,2329.85,2024-05-24 02:40:00,2024-05-24 02:45:00,2024-05-24 04:06:00
29312.0,146028.0,146267.0,29360.0,-1.0,4.0,2360.0,2361.6547637360395,2350.0,2.5918682172725687,0.14,2358.41,2353.645,3.0,-1.0,1.0,1.0,0.0,1.0,45.426692304555225,9531.363264144202,9598.073264144201,1.4295274720790774,0.29,48.0,REV_SHORT,TIME,2358.555,2024-05-29 02:35:00,2024-05-29 02:40:00,2024-05-29 06:39:00
