ts_decision,ts_fill,ts_exit,i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,ts_decision_utc,ts_fill_utc,ts_exit_utc,m5_close
2024-09-05 12:40:00,2024-09-05 12:45:00,2024-09-05 12:54:00,407663.0,2030921.0,2030930.0,407665.0,-1.0,4.0,2510.0,2511.810182930688,2500.0,4.331470718320834,0.04,2509.595,2511.810182930688,1.0,-1.0,-1.0,-1.0,0.0,0.0,8.860731722752462,4383.532482455257,4374.671750732505,2.1003658613757556,0.29,2.0,REV_SHORT,STOP,2024-09-05 16:40:00,2024-09-05 16:45:00,2024-09-05 16:54:00,2509.74
2024-09-06 01:30:00,2024-09-06 01:35:00,2024-09-06 01:57:00,407805.0,2031626.0,2031648.0,407810.0,1.0,1.0,2520.0,2519.2169253873594,2530.0,7.816366966655984,0.17,2520.44,2519.2169253873594,1.0,1.0,1.0,1.0,0.0,0.0,20.792268414890717,4374.671750732505,4353.879482317614,0.7830746126404183,0.29,5.0,BREAK_LONG,STOP,2024-09-06 05:30:00,2024-09-06 05:35:00,2024-09-06 05:57:00,2520.295
2024-09-10 09:00:00,2024-09-10 09:05:00,2024-09-10 09:43:00,408447.0,2034826.0,2034864.0,408455.0,1.0,1.0,2510.0,2508.370632646838,2520.0,1.456371989257479,0.02,2513.105,2508.370632646838,1.0,1.0,1.0,-1.0,0.0,1.0,9.46873470632363,4353.879482317614,4344.41074761129,1.6293673531617732,0.29,8.0,BREAK_LONG,STOP,2024-09-10 13:00:00,2024-09-10 13:05:00,2024-09-10 13:43:00,2512.96
2024-09-10 21:50:00,2024-09-10 21:55:00,2024-09-11 01:54:00,408589.0,2035531.0,2035770.0,408637.0,-1.0,4.0,2520.0,2523.3337466295557,2510.0,2.1568528605037836,0.05,2519.11,2520.785,3.0,-1.0,-1.0,1.0,0.0,1.0,21.118733147777675,4344.41074761129,4336.035747611291,1.4374932591117562,0.29,48.0,REV_SHORT,TIME,2024-09-11 01:50:00,2024-09-11 01:55:00,2024-09-11 05:54:00,2519.255
2024-09-13 04:05:00,2024-09-13 04:10:00,2024-09-13 05:27:00,409216.0,2038656.0,2038733.0,409232.0,-1.0,4.0,2570.0,2572.1665354819165,2560.0,3.013324453727221,0.03,2569.135,2572.1665354819165,1.0,-1.0,-1.0,-1.0,0.0,1.0,9.094606445748923,4336.035747611291,4326.941141165542,2.163070963833078,0.29,16.0,REV_SHORT,STOP,2024-09-13 08:05:00,2024-09-13 08:10:00,2024-09-13 09:27:00,2569.28
2024-09-13 15:20:00,2024-09-13 15:25:00,2024-09-13 16:56:00,409351.0,2039331.0,2039422.0,409370.0,1.0,3.0,2580.0,2577.9235631357456,2590.0,2.458873046765886,0.06,2581.415,2577.9235631357456,1.0,1.0,1.0,1.0,1.0,1.0,20.948621185526463,4326.941141165542,4305.9925199800155,1.5328737285093108,0.29,19.0,REV_LONG,STOP,2024-09-13 19:20:00,2024-09-13 19:25:00,2024-09-13 20:56:00,2581.27
2024-09-17 08:00:00,2024-09-17 08:05:00,2024-09-17 08:37:00,409815.0,2041641.0,2041673.0,409822.0,-1.0,4.0,2580.0,2582.150369538771,2570.0,3.1820392816227696,0.03,2579.245,2570.0,2.0,-1.0,1.0,-1.0,0.0,1.0,8.71610861631325,4305.9925199800155,4333.727519980015,1.830739077542082,0.29,7.0,REV_SHORT,TARGET,2024-09-17 12:00:00,2024-09-17 12:05:00,2024-09-17 12:37:00,2579.39
2024-09-18 04:25:00,2024-09-18 04:30:00,2024-09-18 05:05:00,410048.0,2042801.0,2042836.0,410056.0,1.0,3.0,2570.0,2568.1129108801683,2580.0,4.668375753523299,0.1,2570.21,2568.1129108801683,1.0,-1.0,-1.0,1.0,0.0,0.0,20.970891198317076,4333.727519980015,4312.756628781698,1.194178239663496,0.29,8.0,REV_LONG,STOP,2024-09-18 08:25:00,2024-09-18 08:30:00,2024-09-18 09:05:00,2570.065
2024-09-18 16:00:00,2024-09-18 16:05:00,2024-09-18 16:21:00,410187.0,2043496.0,2043512.0,410191.0,1.0,3.0,2550.0,2543.344016216943,2560.0,1.182678440496552,0.01,2550.975,2560.0,2.0,-1.0,-1.0,-1.0,1.0,1.0,7.630983783056763,4312.756628781698,4321.781628781699,7.031967566113991,0.29,4.0,REV_LONG,TARGET,2024-09-18 20:00:00,2024-09-18 20:05:00,2024-09-18 20:21:00,2550.83
2024-09-19 10:45:00,2024-09-19 10:50:00,2024-09-19 12:09:00,410400.0,2044556.0,2044635.0,410416.0,1.0,1.0,2580.0,2576.6263668625284,2590.0,2.1220304606583675,0.02,2580.91,2590.0,2.0,1.0,1.0,-1.0,0.0,0.0,8.567266274942995,4321.781628781699,4339.961628781699,3.3736331374714172,0.29,16.0,BREAK_LONG,TARGET,2024-09-19 14:45:00,2024-09-19 14:50:00,2024-09-19 16:09:00,2580.765
