i_decision,i_fill_m1,i_exit_m1,i_exit_m5,q,scenario,level,stop,target,r_est,lots,fill_px,exit_px,exit_reason,ctx_ema,ctx_vwap,ctx_dxy,extension_vwap,retest,risk_amount,equity_before,equity_after,atr,spread,bars_held,scenario_name,exit_reason_name,m5_close,ts_decision_utc,ts_fill_utc,ts_exit_utc
38494.0,191777.0,191812.0,38502.0,1.0,1.0,2410.0,2408.678045878641,2420.0,2.835409920309505,0.15,2411.63,2408.678045878641,1.0,1.0,1.0,1.0,0.0,1.0,44.27931182038492,9198.453024129441,9154.173712309057,1.3219541213588275,0.29,8.0,BREAK_LONG,STOP,2411.485,2024-07-15 08:50:00,2024-07-15 08:55:00,2024-07-15 09:30:00
38570.0,192157.0,192263.0,38592.0,1.0,1.0,2430.0,2427.493390130312,2440.0,1.0581558036290077,0.07,2433.57,2427.493390130312,1.0,1.0,1.0,1.0,0.0,0.0,42.5362690878169,9154.173712309057,9111.63744322124,2.506609869688169,0.29,22.0,BREAK_LONG,STOP,2433.425,2024-07-15 15:10:00,2024-07-15 15:15:00,2024-07-15 17:01:00
38733.0,192967.0,192987.0,38738.0,1.0,1.0,2430.0,2428.7600808005664,2440.0,4.620186656849887,0.11,2430.7599999999998,2428.7600808005664,1.0,1.0,1.0,-1.0,0.0,0.0,21.999111193767476,9111.63744322124,9089.638332027473,1.2399191994335965,0.29,5.0,BREAK_LONG,STOP,2430.615,2024-07-16 05:45:00,2024-07-16 05:50:00,2024-07-16 06:10:00
38951.0,194052.0,194054.0,38952.0,-1.0,4.0,2470.0,2474.043459943816,2460.0,1.6062103254443876,0.04,2468.655,2474.043459943816,1.0,-1.0,-1.0,-1.0,0.0,1.0,21.55383977526253,9089.638332027473,9068.08449225221,1.3569198876320818,0.29,1.0,REV_SHORT,STOP,2468.8,2024-07-17 00:55:00,2024-07-17 01:00:00,2024-07-17 01:02:00
39207.0,195327.0,195371.0,39216.0,1.0,1.0,2460.0,2459.2601122737965,2470.0,4.652906526042701,0.23,2461.16,2459.2601122737965,1.0,1.0,1.0,1.0,0.0,0.0,43.697417702677285,9068.08449225221,9024.387074549533,0.73988772620337,0.29,9.0,BREAK_LONG,STOP,2461.015,2024-07-17 23:15:00,2024-07-17 23:20:00,2024-07-18 00:04:00
39297.0,195777.0,195790.0,39300.0,-1.0,4.0,2470.0,2473.0734092635957,2460.0,3.0307615231701517,0.06,2469.83,2473.0734092635957,1.0,-1.0,-1.0,-1.0,1.0,1.0,19.460455581574934,9024.387074549533,9004.926618967958,1.6868185271916063,0.29,3.0,REV_SHORT,STOP,2469.975,2024-07-18 06:45:00,2024-07-18 06:50:00,2024-07-18 07:03:00
39639.0,197482.0,197528.0,39649.0,-1.0,2.0,2410.0,2412.125998572009,2400.0,2.3441818387949946,0.12,2408.5,2400.0,2.0,1.0,1.0,1.0,0.0,0.0,43.51198286410727,9004.926618967958,9106.926618967958,2.1259985720090095,0.29,10.0,BREAK_SHORT,TARGET,2408.645,2024-07-19 12:15:00,2024-07-19 12:20:00,2024-07-19 13:06:00
39697.0,197772.0,197790.0,39701.0,1.0,3.0,2400.0,2397.515335078275,2410.0,3.694074362429855,0.08,2400.175,2397.515335078275,1.0,-1.0,-1.0,-1.0,1.0,1.0,21.27731937380304,9106.926618967958,9085.649299594155,1.8293298434499938,0.29,4.0,REV_LONG,STOP,2400.03,2024-07-19 17:05:00,2024-07-19 17:10:00,2024-07-19 17:28:00
39844.0,198502.0,198741.0,39892.0,1.0,3.0,2400.0,2398.034529966574,2410.0,1.3738798076523213,0.04,2403.075,2404.08,3.0,-1.0,-1.0,-1.0,0.0,0.0,20.161880133702653,9085.649299594155,9089.669299594156,1.9909400668524173,0.29,48.0,REV_LONG,TIME,2402.93,2024-07-22 06:20:00,2024-07-22 06:25:00,2024-07-22 10:24:00
39912.0,198842.0,198871.0,39918.0,-1.0,2.0,2400.0,2401.535712212214,2390.0,1.666777549288155,0.1,2397.21,2390.0,2.0,1.0,1.0,1.0,0.0,0.0,43.25712212214057,9089.669299594156,9161.769299594156,1.5357122122138864,0.29,6.0,BREAK_SHORT,TARGET,2397.355,2024-07-22 12:00:00,2024-07-22 12:05:00,2024-07-22 12:34:00
40057.0,199562.0,199573.0,40060.0,-1.0,4.0,2400.0,2401.2510432161716,2390.0,2.7932836429447176,0.07,2398.285,2401.2510432161716,1.0,1.0,-1.0,-1.0,0.0,0.0,20.76230251320249,9161.769299594156,9141.006997080953,0.9720864323433048,0.29,3.0,REV_SHORT,STOP,2398.43,2024-07-23 01:05:00,2024-07-23 01:10:00,2024-07-23 01:21:00
40122.0,199887.0,199891.0,40123.0,-1.0,2.0,2390.0,2391.554672215689,2380.0,3.427633534289855,0.08,2388.945,2391.554672215689,1.0,1.0,1.0,-1.0,0.0,1.0,20.877377725511906,9141.006997080953,9120.12961935544,1.5546722156891026,0.29,1.0,BREAK_SHORT,STOP,2389.09,2024-07-23 06:30:00,2024-07-23 06:35:00,2024-07-23 06:39:00
40323.0,200887.0,200937.0,40334.0,-1.0,4.0,2410.0,2410.654742441477,2400.0,6.504700944484576,0.32,2409.235,2410.654742441477,1.0,-1.0,-1.0,1.0,0.0,0.0,45.43175812726258,9120.12961935544,9074.697861228178,0.7194848829543538,0.29,11.0,REV_SHORT,STOP,2409.38,2024-07-24 00:15:00,2024-07-24 00:20:00,2024-07-24 01:10:00
40349.0,201017.0,201256.0,40397.0,1.0,1.0,2410.0,2408.310863793231,2420.0,1.3786756644367875,0.04,2413.225,2415.13,3.0,1.0,1.0,-1.0,0.0,0.0,19.656544827075777,9074.697861228178,9082.317861228179,1.689136206769034,0.29,48.0,BREAK_LONG,TIME,2413.08,2024-07-24 02:25:00,2024-07-24 02:30:00,2024-07-24 06:29:00
40562.0,202082.0,202124.0,40571.0,-1.0,2.0,2400.0,2401.9399252078624,2390.0,2.839296577832779,0.14,2398.83,2397.495,4.0,1.0,1.0,1.0,0.0,1.0,43.53895291007485,9082.317861228179,9101.00786122818,1.9399252078622533,0.29,9.0,BREAK_SHORT,SESSION,2398.975,2024-07-24 20:10:00,2024-07-24 20:15:00,2024-07-24 20:57:00
40591.0,202222.0,202328.0,40613.0,-1.0,4.0,2400.0,2402.0976868323723,2390.0,4.16402220954218,0.09,2399.755,2390.0,2.0,1.0,-1.0,-1.0,0.0,1.0,21.084181491350133,9101.00786122818,9188.802861228181,1.5453736647454202,0.29,22.0,REV_SHORT,TARGET,2399.9,2024-07-24 23:35:00,2024-07-24 23:40:00,2024-07-25 01:26:00
40683.0,202682.0,202897.0,40727.0,1.0,3.0,2370.0,2364.6333815484177,2380.0,1.0268256111430794,0.06,2372.215,2380.0,2.0,-1.0,-1.0,1.0,1.0,1.0,45.48971070949483,9188.802861228181,9235.51286122818,2.563236903164664,0.29,44.0,REV_LONG,TARGET,2372.07,2024-07-25 07:15:00,2024-07-25 07:20:00,2024-07-25 10:55:00
40887.0,203697.0,203720.0,40892.0,1.0,3.0,2360.0,2355.209219872741,2370.0,1.4981133920448337,0.03,2361.13,2370.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,17.76234038177745,9235.51286122818,9262.122861228181,1.7715602545178963,0.29,5.0,REV_LONG,TARGET,2360.985,2024-07-26 01:15:00,2024-07-26 01:20:00,2024-07-26 01:43:00
41288.0,205697.0,205706.0,41290.0,1.0,3.0,2390.0,2388.269242237697,2400.0,3.536680865208179,0.08,2390.855,2388.269242237697,1.0,1.0,-1.0,-1.0,0.0,0.0,20.686062098422553,9262.122861228181,9241.436799129759,1.6015155246062194,0.29,2.0,REV_LONG,STOP,2390.71,2024-07-29 11:40:00,2024-07-29 11:45:00,2024-07-29 11:54:00
41595.0,207227.0,207290.0,41608.0,1.0,3.0,2390.0,2387.1723428680834,2400.0,2.9681465149106248,0.07,2390.405,2387.1723428680834,1.0,1.0,1.0,-1.0,0.0,0.0,22.62859992341737,9241.436799129759,9218.808199206342,2.755314263833437,0.29,13.0,REV_LONG,STOP,2390.26,2024-07-30 14:15:00,2024-07-30 14:20:00,2024-07-30 15:23:00
41760.0,208047.0,208128.0,41777.0,-1.0,4.0,2420.0,2422.4467249742793,2410.0,3.7115900010273286,0.08,2419.805,2422.4467249742793,1.0,-1.0,-1.0,-1.0,1.0,1.0,21.13379979423553,9218.808199206342,9197.674399412106,1.803449948558772,0.29,17.0,REV_SHORT,STOP,2419.95,2024-07-31 05:00:00,2024-07-31 05:05:00,2024-07-31 06:26:00
41808.0,208287.0,208318.0,41815.0,1.0,1.0,2420.0,2418.197075414011,2430.0,2.4481988397589394,0.13,2421.62,2418.197075414011,1.0,1.0,1.0,1.0,0.0,1.0,44.49801961785397,9197.674399412106,9153.176379794251,1.802924585988986,0.29,7.0,BREAK_LONG,STOP,2421.475,2024-07-31 09:00:00,2024-07-31 09:05:00,2024-07-31 09:36:00
42011.0,209297.0,209536.0,42059.0,1.0,3.0,2440.0,2435.9320719101333,2450.0,1.5153064483977274,0.08,2441.525,2444.725,3.0,1.0,-1.0,1.0,0.0,1.0,44.743424718933966,9153.176379794251,9178.77637979425,2.7758561797336276,0.29,48.0,REV_LONG,TIME,2441.38,2024-08-01 02:55:00,2024-08-01 03:00:00,2024-08-01 06:59:00
42261.0,210542.0,210552.0,42264.0,1.0,1.0,2450.0,2448.418854401348,2460.0,3.019632192163513,0.07,2451.3,2448.418854401348,1.0,1.0,1.0,-1.0,0.0,1.0,20.168019190563886,9178.77637979425,9158.608360603686,1.5811455986517464,0.29,3.0,BREAK_LONG,STOP,2451.155,2024-08-02 00:45:00,2024-08-02 00:50:00,2024-08-02 01:00:00
42269.0,210582.0,210615.0,42276.0,1.0,3.0,2440.0,2437.28315560547,2450.0,1.124131438283042,0.03,2443.27,2450.0,2.0,1.0,-1.0,-1.0,0.0,0.0,17.96053318359054,9158.608360603686,9178.798360603687,2.6636887890597403,0.29,7.0,REV_LONG,TARGET,2443.125,2024-08-02 01:25:00,2024-08-02 01:30:00,2024-08-02 02:03:00
42672.0,212592.0,212607.0,42676.0,-1.0,2.0,2390.0,2394.3580777463917,2380.0,1.813611404714402,0.04,2389.255,2380.0,2.0,1.0,1.0,-1.0,0.0,0.0,20.412310985566364,9178.798360603687,9215.818360603687,4.358077746391496,0.29,4.0,BREAK_SHORT,TARGET,2389.4,2024-08-05 12:00:00,2024-08-05 12:05:00,2024-08-05 12:20:00
42950.0,213977.0,213982.0,42952.0,1.0,3.0,2410.0,2406.888556549213,2420.0,2.3392671039635897,0.05,2410.815,2406.888556549213,1.0,-1.0,1.0,-1.0,0.0,0.0,19.632217253936236,9215.818360603687,9196.18614334975,1.9628869015743504,0.29,2.0,REV_LONG,STOP,2410.67,2024-08-06 12:10:00,2024-08-06 12:15:00,2024-08-06 12:20:00
42978.0,214117.0,214148.0,42985.0,1.0,3.0,2390.0,2384.31982768971,2400.0,1.2335879544304276,0.06,2391.34,2384.31982768971,1.0,-1.0,-1.0,1.0,1.0,0.0,42.121033861740216,9196.18614334975,9154.06510948801,3.960344620580254,0.29,7.0,REV_LONG,STOP,2391.195,2024-08-06 14:30:00,2024-08-06 14:35:00,2024-08-06 15:06:00
43009.0,214272.0,214318.0,43019.0,-1.0,4.0,2390.0,2393.0405431761296,2380.0,2.5918986618501023,0.06,2389.41,2393.0405431761296,1.0,1.0,1.0,-1.0,1.0,1.0,21.78325905677866,9154.06510948801,9132.28185043123,2.711086352259683,0.29,10.0,REV_SHORT,STOP,2389.555,2024-08-06 17:05:00,2024-08-06 17:10:00,2024-08-06 17:56:00
43036.0,214407.0,214416.0,43038.0,1.0,3.0,2390.0,2388.442331340353,2400.0,3.4924823942286296,0.17,2391.015,2388.442331340353,1.0,-1.0,-1.0,1.0,1.0,0.0,43.73536721399478,9132.28185043123,9088.546483217237,1.7053373192943144,0.29,2.0,REV_LONG,STOP,2390.87,2024-08-06 19:20:00,2024-08-06 19:25:00,2024-08-06 19:34:00
43058.0,214512.0,214697.0,43096.0,-1.0,4.0,2390.0,2391.3145033191954,2380.0,3.9854535234638604,0.1,2389.045,2380.0,2.0,1.0,0.0,-1.0,0.0,0.0,22.695033191953375,9088.546483217237,9178.996483217237,1.2490066383906953,0.29,38.0,REV_SHORT,TARGET,2389.19,2024-08-06 22:10:00,2024-08-06 22:15:00,2024-08-07 01:20:00
43176.0,215102.0,215333.0,43223.0,1.0,3.0,2390.0,2387.149045059763,2400.0,3.2751655283371917,0.07,2390.155,2400.0,2.0,-1.0,1.0,-1.0,0.0,1.0,21.041684581660324,9178.996483217237,9247.911483217236,1.9119098804737538,0.29,47.0,REV_LONG,TARGET,2390.01,2024-08-07 08:00:00,2024-08-07 08:05:00,2024-08-07 11:56:00
43300.0,215722.0,215733.0,43303.0,1.0,3.0,2390.0,2386.5130507586223,2400.0,2.7083138494031638,0.06,2390.15,2386.5130507586223,1.0,-1.0,-1.0,-1.0,0.0,1.0,21.821695448266837,9247.911483217236,9226.08978776897,2.1638984827554,0.29,3.0,REV_LONG,STOP,2390.005,2024-08-07 18:20:00,2024-08-07 18:25:00,2024-08-07 18:36:00
43435.0,216392.0,216631.0,43483.0,-1.0,4.0,2400.0,2401.766797307201,2390.0,3.6021627424514007,0.09,2399.21,2400.395,3.0,-1.0,-1.0,-1.0,1.0,0.0,23.011175764810105,9226.08978776897,9215.42478776897,1.9235946144022,0.29,48.0,REV_SHORT,TIME,2399.355,2024-08-08 06:35:00,2024-08-08 06:40:00,2024-08-08 10:39:00
43678.0,217602.0,217712.0,43701.0,1.0,3.0,2420.0,2418.615944634632,2430.0,2.770734215727402,0.07,2421.6349999999998,2418.615944634632,1.0,1.0,-1.0,-1.0,0.0,0.0,21.133387557575137,9215.42478776897,9194.291400211396,1.5581107307360258,0.29,23.0,REV_LONG,STOP,2421.49,2024-08-09 03:50:00,2024-08-09 03:55:00,2024-08-09 05:45:00
43876.0,218592.0,218624.0,43883.0,-1.0,4.0,2430.0,2431.5008369998754,2420.0,5.644667869188621,0.13,2429.77,2431.075,4.0,-1.0,-1.0,-1.0,0.0,1.0,22.50088099838104,9194.291400211396,9177.326400211397,1.151673999750437,0.29,7.0,REV_SHORT,SESSION,2429.915,2024-08-09 20:20:00,2024-08-09 20:25:00,2024-08-09 20:57:00
43894.0,218677.0,218694.0,43898.0,1.0,3.0,2430.0,2428.9364951555153,2440.0,5.856815386889544,0.28,2430.55,2428.9364951555153,1.0,1.0,0.0,1.0,0.0,0.0,45.17813564557582,9177.326400211397,9132.148264565822,1.2670096889700915,0.29,4.0,REV_LONG,STOP,2430.405,2024-08-11 22:50:00,2024-08-11 22:55:00,2024-08-11 23:12:00
43978.0,219097.0,219201.0,43999.0,1.0,3.0,2430.0,2428.599791800993,2440.0,1.8859765421661008,0.05,2432.55,2440.0,2.0,1.0,1.0,-1.0,0.0,0.0,19.751040995035964,9132.148264565822,9169.398264565822,1.170416398013978,0.29,21.0,REV_LONG,TARGET,2432.405,2024-08-12 05:50:00,2024-08-12 05:55:00,2024-08-12 07:39:00
44295.0,220677.0,220867.0,44334.0,1.0,3.0,2460.0,2458.2017731289957,2470.0,2.9089927216369786,0.07,2461.22,2470.0,2.0,1.0,-1.0,-1.0,0.0,0.0,21.12758809702882,9169.398264565822,9230.858264565823,1.5164537420089135,0.29,39.0,REV_LONG,TARGET,2461.075,2024-08-13 09:15:00,2024-08-13 09:20:00,2024-08-13 12:30:00
44478.0,221587.0,221643.0,44490.0,-1.0,4.0,2470.0,2473.391856283544,2460.0,2.2062047086240795,0.05,2469.215,2460.0,2.0,-1.0,-1.0,-1.0,0.0,1.0,20.884281417718288,9230.858264565823,9276.933264565823,1.4637125670881124,0.29,12.0,REV_SHORT,TARGET,2469.36,2024-08-14 01:30:00,2024-08-14 01:35:00,2024-08-14 02:31:00
44968.0,224032.0,224042.0,44971.0,1.0,1.0,2460.0,2458.6608453123076,2470.0,4.629733782107163,0.11,2460.675,2458.6608453123076,1.0,1.0,1.0,-1.0,0.0,0.0,22.155701564618084,9276.933264565823,9254.777563001206,1.3391546876923153,0.29,3.0,BREAK_LONG,STOP,2460.53,2024-08-15 19:20:00,2024-08-15 19:25:00,2024-08-15 19:35:00
45169.0,225032.0,225063.0,45176.0,-1.0,4.0,2490.0,2494.488691924727,2480.0,1.6397349538702166,0.04,2489.0,2494.488691924727,1.0,-1.0,-1.0,-1.0,1.0,0.0,21.954767698907744,9254.777563001206,9232.822795302298,3.477383849454177,0.29,7.0,REV_SHORT,STOP,2489.145,2024-08-16 13:05:00,2024-08-16 13:10:00,2024-08-16 13:41:00
45590.0,227127.0,227362.0,45638.0,1.0,3.0,2500.0,2497.9205847251815,2510.0,3.911498842223461,0.18,2500.38,2497.9205847251815,1.0,1.0,-1.0,1.0,0.0,0.0,44.2694749467355,9232.822795302298,9188.553320355562,1.6988305496367258,0.29,48.0,REV_LONG,STOP,2500.235,2024-08-20 02:10:00,2024-08-20 02:15:00,2024-08-20 06:10:00
45671.0,227532.0,227542.0,45674.0,-1.0,4.0,2520.0,2524.522794114128,2510.0,2.0332954525496616,0.04,2519.735,2524.522794114128,1.0,-1.0,-1.0,-1.0,1.0,1.0,19.151176456511166,9188.553320355562,9169.402143899051,2.6755882282563763,0.29,3.0,REV_SHORT,STOP,2519.88,2024-08-20 08:55:00,2024-08-20 09:00:00,2024-08-20 09:10:00
46138.0,229857.0,230020.0,46171.0,-1.0,2.0,2510.0,2511.3068952429894,2500.0,1.9089786413418837,0.05,2507.42,2500.0,2.0,1.0,1.0,-1.0,0.0,1.0,19.4344762149467,9169.402143899051,9206.502143899052,1.306895242989365,0.29,33.0,BREAK_SHORT,TARGET,2507.565,2024-08-22 01:50:00,2024-08-22 01:55:00,2024-08-22 04:38:00
46289.0,230612.0,230643.0,46296.0,-1.0,2.0,2480.0,2483.9429211041083,2470.0,1.2623883818363497,0.07,2477.78,2483.9429211041083,1.0,1.0,1.0,1.0,0.0,0.0,43.14044772875696,9206.502143899052,9163.361696170294,3.9429211041084686,0.29,7.0,BREAK_SHORT,STOP,2477.925,2024-08-22 14:25:00,2024-08-22 14:30:00,2024-08-22 15:01:00
46404.0,231182.0,231315.0,46431.0,-1.0,4.0,2490.0,2492.1214187783157,2480.0,2.5741439116332185,0.13,2488.73,2492.1214187783157,1.0,1.0,-1.0,1.0,0.0,1.0,44.088444118104235,9163.361696170294,9119.27325205219,1.182837556631302,0.29,27.0,REV_SHORT,STOP,2488.875,2024-08-23 01:00:00,2024-08-23 01:05:00,2024-08-23 03:18:00
46875.0,233532.0,233545.0,46878.0,1.0,1.0,2520.0,2518.237331658757,2530.0,3.845253423381459,0.18,2520.665,2518.237331658757,1.0,1.0,1.0,1.0,0.0,0.0,43.69803014237641,9119.27325205219,9075.575221909814,1.762668341243386,0.29,3.0,BREAK_LONG,STOP,2520.52,2024-08-26 17:15:00,2024-08-26 17:20:00,2024-08-26 17:33:00
46900.0,233657.0,233749.0,46919.0,-1.0,4.0,2520.0,2521.626484417571,2510.0,4.0960174560154705,0.09,2519.345,2518.3849999999998,4.0,-1.0,-1.0,-1.0,0.0,0.0,20.533359758142524,9075.575221909814,9084.215221909813,1.3029688351427233,0.29,19.0,REV_SHORT,SESSION,2519.49,2024-08-26 19:20:00,2024-08-26 19:25:00,2024-08-26 20:57:00
46959.0,233947.0,233975.0,46965.0,1.0,3.0,2510.0,2509.1207079352484,2520.0,2.921466021179652,0.16,2511.895,2509.1207079352484,1.0,1.0,-1.0,1.0,0.0,0.0,44.38867303602456,9084.215221909813,9039.826548873789,1.0885841295033638,0.29,6.0,REV_LONG,STOP,2511.75,2024-08-27 01:15:00,2024-08-27 01:20:00,2024-08-27 01:48:00
47038.0,234342.0,234366.0,47043.0,-1.0,2.0,2510.0,2511.7741362331913,2500.0,2.0509770896205546,0.05,2507.915,2511.7741362331913,1.0,1.0,1.0,-1.0,0.0,0.0,19.29568116595647,9039.826548873789,9020.530867707832,1.7741362331911088,0.29,5.0,BREAK_SHORT,STOP,2508.06,2024-08-27 07:50:00,2024-08-27 07:55:00,2024-08-27 08:19:00
47097.0,234637.0,234642.0,47099.0,-1.0,2.0,2510.0,2511.568565600992,2500.0,3.2013037920087712,0.08,2508.815,2511.568565600992,1.0,1.0,1.0,-1.0,0.0,1.0,22.028524807934446,9020.530867707832,8998.502342899897,1.5685656009920526,0.29,2.0,BREAK_SHORT,STOP,2508.96,2024-08-27 12:45:00,2024-08-27 12:50:00,2024-08-27 12:55:00
47418.0,236237.0,236476.0,47466.0,1.0,3.0,2500.0,2495.3080256079174,2510.0,1.7273146896104465,0.04,2500.695,2505.295,3.0,-1.0,-1.0,-1.0,1.0,1.0,21.54789756833088,8998.502342899897,9016.902342899897,2.313948784165703,0.29,48.0,REV_LONG,TIME,2500.55,2024-08-28 16:30:00,2024-08-28 16:35:00,2024-08-28 20:34:00
47650.0,237392.0,237414.0,47655.0,-1.0,2.0,2510.0,2512.742908653517,2500.0,2.4647159171099564,0.12,2509.065,2512.742908653517,1.0,1.0,1.0,1.0,0.0,0.0,44.13490384220495,9016.902342899897,8972.767439057692,2.7429086535169955,0.29,5.0,BREAK_SHORT,STOP,2509.21,2024-08-29 12:50:00,2024-08-29 12:55:00,2024-08-29 13:17:00
47676.0,237522.0,237761.0,47724.0,1.0,1.0,2520.0,2517.3057974466715,2530.0,1.8277188214455014,0.04,2521.795,2522.92,3.0,1.0,1.0,-1.0,0.0,0.0,17.956810213314384,8972.767439057692,8977.267439057692,2.694202553328684,0.29,48.0,BREAK_LONG,TIME,2521.65,2024-08-29 15:00:00,2024-08-29 15:05:00,2024-08-29 19:04:00
47764.0,237957.0,237967.0,47767.0,1.0,3.0,2520.0,2519.4820968139884,2530.0,7.707571358214709,0.18,2520.69,2519.4820968139884,1.0,1.0,-1.0,-1.0,0.0,1.0,21.742257348209932,8977.267439057692,8955.525181709483,0.6058063720227088,0.29,3.0,REV_LONG,STOP,2520.545,2024-08-29 23:20:00,2024-08-29 23:25:00,2024-08-29 23:35:00
47852.0,238397.0,238398.0,47853.0,1.0,1.0,2520.0,2518.334890354031,2530.0,3.921759491510658,0.09,2520.705,2518.334890354031,1.0,1.0,1.0,-1.0,0.0,1.0,21.33098681372121,8955.525181709483,8934.194194895761,1.6651096459689116,0.29,1.0,BREAK_LONG,STOP,2520.56,2024-08-30 06:40:00,2024-08-30 06:45:00,2024-08-30 06:46:00
47901.0,238642.0,238674.0,47908.0,-1.0,2.0,2520.0,2521.598470544743,2510.0,1.2549892030775058,0.08,2516.455,2521.598470544743,1.0,1.0,1.0,1.0,0.0,0.0,41.14776435794556,8934.194194895761,8893.046430537815,1.5984705447432868,0.29,7.0,BREAK_SHORT,STOP,2516.6,2024-08-30 10:45:00,2024-08-30 10:50:00,2024-08-30 11:22:00
48147.0,239867.0,239885.0,48151.0,-1.0,4.0,2500.0,2502.242372116464,2490.0,1.9062893253459534,0.1,2498.03,2502.242372116464,1.0,1.0,1.0,1.0,0.0,1.0,42.12372116463939,8893.046430537815,8850.922709373175,1.77474423292834,0.29,4.0,REV_SHORT,STOP,2498.175,2024-09-02 08:15:00,2024-09-02 08:20:00,2024-09-02 08:38:00
48219.0,240227.0,240252.0,48225.0,-1.0,2.0,2500.0,2501.42942173111,2490.0,4.014175996973212,0.19,2499.15,2501.42942173111,1.0,1.0,1.0,1.0,0.0,0.0,43.309012891085786,8850.922709373175,8807.613696482089,1.4294217311099218,0.29,6.0,BREAK_SHORT,STOP,2499.295,2024-09-02 14:15:00,2024-09-02 14:20:00,2024-09-02 14:45:00
48491.0,241582.0,241602.0,48496.0,1.0,3.0,2480.0,2473.695477937761,2490.0,1.4649584518462082,0.03,2480.31,2473.695477937761,1.0,-1.0,-1.0,-1.0,1.0,1.0,19.843566186716544,8807.613696482089,8787.770130295372,3.8590441244779843,0.29,5.0,REV_LONG,STOP,2480.165,2024-09-03 13:55:00,2024-09-03 14:00:00,2024-09-03 14:20:00
48949.0,243862.0,243988.0,48975.0,1.0,1.0,2500.0,2498.7622840397444,2510.0,1.593688592407309,0.1,2503.095,2510.0,2.0,1.0,1.0,1.0,0.0,0.0,43.327159602554275,8787.770130295372,8856.820130295375,1.2377159602558467,0.29,26.0,BREAK_LONG,TARGET,2502.95,2024-09-05 06:05:00,2024-09-05 06:10:00,2024-09-05 08:16:00
49500.0,246607.0,246639.0,49507.0,-1.0,2.0,2490.0,2491.3418721748835,2480.0,4.87092268439883,0.22,2489.41,2491.3418721748835,1.0,1.0,1.0,1.0,0.0,0.0,42.50118784744063,8856.820130295375,8814.318942447935,1.3418721748835314,0.29,7.0,BREAK_SHORT,STOP,2489.555,2024-09-09 06:00:00,2024-09-09 06:05:00,2024-09-09 06:37:00
49580.0,247007.0,247084.0,49596.0,1.0,1.0,2500.0,2498.484980334267,2510.0,1.5114438988762742,0.04,2503.07,2498.484980334267,1.0,1.0,1.0,-1.0,0.0,0.0,18.340078662931774,8814.318942447935,8795.978863785003,1.51501966573296,0.29,16.0,BREAK_LONG,STOP,2502.925,2024-09-09 12:40:00,2024-09-09 12:45:00,2024-09-09 14:02:00
49886.0,248532.0,248542.0,49889.0,-1.0,4.0,2510.0,2512.578313242251,2500.0,3.295412478680655,0.15,2509.65,2512.578313242251,1.0,-1.0,-1.0,1.0,0.0,1.0,43.924698633766184,8795.978863785003,8752.054165151238,2.286626484502399,0.29,3.0,REV_SHORT,STOP,2509.795,2024-09-10 15:10:00,2024-09-10 15:15:00,2024-09-10 15:25:00
50002.0,249107.0,249346.0,50050.0,-1.0,4.0,2520.0,2523.331075215376,2510.0,2.3912032929903737,0.11,2519.4,2521.235,3.0,-1.0,-1.0,1.0,0.0,1.0,43.241827369136445,8752.054165151238,8731.869165151238,1.4321504307525417,0.29,48.0,REV_SHORT,TIME,2519.545,2024-09-11 01:50:00,2024-09-11 01:55:00,2024-09-11 05:54:00
50331.0,250747.0,250762.0,50335.0,1.0,1.0,2520.0,2519.0633397955135,2530.0,5.484210735152661,0.12,2520.75,2519.0633397955135,1.0,1.0,1.0,-1.0,0.0,0.0,20.239922453838517,8731.869165151238,8711.6292426974,0.9366602044865245,0.29,4.0,BREAK_LONG,STOP,2520.605,2024-09-12 06:15:00,2024-09-12 06:20:00,2024-09-12 06:35:00
50598.0,252077.0,252213.0,50626.0,-1.0,4.0,2570.0,2570.9362321259578,2560.0,4.002319742770523,0.09,2568.75,2570.9362321259578,1.0,-1.0,-1.0,-1.0,1.0,0.0,19.676089133619826,8711.6292426974,8691.95315356378,1.132464251915344,0.29,28.0,REV_SHORT,STOP,2568.895,2024-09-13 05:30:00,2024-09-13 05:35:00,2024-09-13 07:51:00
50940.0,253782.0,254021.0,50988.0,1.0,3.0,2580.0,2574.386303942761,2590.0,1.5311177455269012,0.07,2580.555,2580.995,3.0,1.0,-1.0,1.0,0.0,1.0,43.18087240067144,8691.95315356378,8695.03315356378,1.7173921144777375,0.29,48.0,REV_LONG,TIME,2580.41,2024-09-16 11:00:00,2024-09-16 11:05:00,2024-09-16 15:04:00
51159.0,254872.0,255021.0,51189.0,1.0,1.0,2580.0,2578.6591005990426,2590.0,1.394666448925159,0.09,2583.395,2578.6591005990426,1.0,1.0,1.0,1.0,0.0,0.0,42.62309460861616,8695.03315356378,8652.410058955164,1.3408994009572406,0.29,30.0,BREAK_LONG,STOP,2583.25,2024-09-17 06:15:00,2024-09-17 06:20:00,2024-09-17 08:49:00
51535.0,256747.0,256946.0,51575.0,1.0,3.0,2570.0,2567.2145477484632,2580.0,2.716212671117595,0.12,2570.655,2567.2145477484632,1.0,-1.0,-1.0,1.0,0.0,1.0,41.28542701844344,8652.410058955164,8611.12463193672,2.3109045030728352,0.29,40.0,REV_LONG,STOP,2570.51,2024-09-18 14:35:00,2024-09-18 14:40:00,2024-09-18 17:59:00
