target_vol_is,max_lev_is,vol_floor_is,cagr_pct_is,equity_dd_pct_is,sharpe_is,profit_factor_is,recovery_factor_is,trades_is,net_profit_is,years_is,vt_r,lev_r,vfl_r,calmar_is,cagr_robust,sharpe_robust,target_vol_oos,max_lev_oos,vol_floor_oos,cagr_pct_oos,equity_dd_pct_oos,sharpe_oos,profit_factor_oos,recovery_factor_oos,trades_oos,net_profit_oos,years_oos,calmar_oos
0.2,40.0,0.07,3.4699,6.222,0.9368,1.28,2.1155,630,1437.29,3.937,0.2,40.0,0.07,0.5576824172291868,3.4491666666666663,0.9398333333333334,0.2,40.0,0.07,2.3877,2.8755,0.8723,1.3315,1.2258,206,358.36,1.492,0.8303599374021909
0.2,40.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937,0.2,40.0,0.08,0.5205842129256233,2.9637000000000002,0.8933,0.2,40.0,0.08,2.6532,2.4291,1.0858,1.4112,1.6134,206,398.47,1.492,1.0922563912560208
0.2,40.0,0.01,5.742,6.0345,1.0449,1.3427,3.4026,630,2458.44,3.937,0.2,40.0,0.01,0.9515287099179716,5.676066666666667,1.0364,0.2,40.0,0.01,2.9116,3.6858,0.6462,1.2392,1.1187,206,437.54,1.492,0.7899506213033806
0.2,40.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937,0.2,40.0,0.02,1.0813355880500017,6.4379,1.1858999999999997,0.2,40.0,0.02,3.2188000000000003,3.5124,0.7326,1.2695,1.316,206,484.07,1.492,0.9164104316137115
0.2,40.0,0.03,6.1818,5.9563,1.1873,1.3903,3.7977,630,2663.69,3.937,0.2,40.0,0.03,1.037859073585951,6.262033333333333,1.2092666666666667,0.2,40.0,0.03,2.8752,2.9226,0.7115,1.2573,1.4175,206,432.04,1.492,0.9837815643605009
0.2,48.0,0.01,5.742,6.0345,1.0449,1.3427,3.4026,630,2458.44,3.937,0.2,48.0,0.01,0.9515287099179716,5.676066666666667,1.0364,0.2,48.0,0.01,2.9116,3.6858,0.6462,1.2392,1.1187,206,437.54,1.492,0.7899506213033806
0.2,48.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937,0.2,48.0,0.02,1.0813355880500017,6.4379,1.1858999999999997,0.2,48.0,0.02,3.2188000000000003,3.5124,0.7326,1.2695,1.316,206,484.07,1.492,0.9164104316137115
0.2,48.0,0.03,6.1818,5.9563,1.1873,1.3903,3.7977,630,2663.69,3.937,0.2,48.0,0.03,1.037859073585951,6.262033333333333,1.2092666666666667,0.2,48.0,0.03,2.8752,2.9226,0.7115,1.2573,1.4175,206,432.04,1.492,0.9837815643605009
0.2,48.0,0.04,5.7015,5.9776,1.184,1.3853,3.5693,630,2439.66,3.937,0.2,48.0,0.04,0.9538108940042828,5.7292000000000005,1.1794000000000002,0.2,48.0,0.04,2.6479,3.1228,0.6899,1.275,1.2463,206,397.66,1.492,0.8479249391571667
0.2,48.0,0.05,4.8868,6.4776,1.0877,1.3451,2.8334,630,2066.42,3.937,0.2,48.0,0.05,0.754415215511918,4.840166666666667,1.070366666666667,0.2,48.0,0.05,2.4286,3.1862,0.7273,1.2895,1.1224,206,364.54,1.492,0.7622245935597263
0.2,48.0,0.06,3.8139,6.8442,0.9209,1.2825,2.0979,630,1587.75,3.937,0.2,48.0,0.06,0.55724555097747,3.906933333333333,0.9463666666666667,0.2,48.0,0.06,2.2844,3.3115,0.7539,1.2971,1.0168,206,342.77,1.492,0.6898384417937491
0.2,48.0,0.07,3.4699,6.222,0.9368,1.28,2.1155,630,1437.29,3.937,0.2,48.0,0.07,0.5576824172291868,3.4491666666666663,0.9398333333333334,0.2,48.0,0.07,2.3877,2.8755,0.8723,1.3315,1.2258,206,358.36,1.492,0.8303599374021909
0.2,48.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937,0.2,48.0,0.08,0.5205842129256233,2.9637000000000002,0.8933,0.2,48.0,0.08,2.6532,2.4291,1.0858,1.4112,1.6134,206,398.47,1.492,1.0922563912560208
0.2,56.0,0.06,3.8139,6.8442,0.9209,1.2825,2.0979,630,1587.75,3.937,0.2,56.0,0.06,0.55724555097747,3.906933333333333,0.9463666666666667,0.2,56.0,0.06,2.2844,3.3115,0.7539,1.2971,1.0168,206,342.77,1.492,0.6898384417937491
0.2,56.0,0.07,3.4699,6.222,0.9368,1.28,2.1155,630,1437.29,3.937,0.2,56.0,0.07,0.5576824172291868,3.4491666666666663,0.9398333333333334,0.2,56.0,0.07,2.3877,2.8755,0.8723,1.3315,1.2258,206,358.36,1.492,0.8303599374021909
0.2,56.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937,0.2,56.0,0.08,0.5205842129256233,2.9637000000000002,0.8933,0.2,56.0,0.08,2.6532,2.4291,1.0858,1.4112,1.6134,206,398.47,1.492,1.0922563912560208
0.2,56.0,0.01,5.742,6.0345,1.0449,1.3427,3.4026,630,2458.44,3.937,0.2,56.0,0.01,0.9515287099179716,5.676066666666667,1.0364,0.2,56.0,0.01,2.9116,3.6858,0.6462,1.2392,1.1187,206,437.54,1.492,0.7899506213033806
0.2,56.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937,0.2,56.0,0.02,1.0813355880500017,6.4379,1.1858999999999997,0.2,56.0,0.02,3.2188000000000003,3.5124,0.7326,1.2695,1.316,206,484.07,1.492,0.9164104316137115
0.2,56.0,0.03,6.1818,5.9563,1.1873,1.3903,3.7977,630,2663.69,3.937,0.2,56.0,0.03,1.037859073585951,6.262033333333333,1.2092666666666667,0.2,56.0,0.03,2.8752,2.9226,0.7115,1.2573,1.4175,206,432.04,1.492,0.9837815643605009
0.2,56.0,0.04,5.7015,5.9776,1.184,1.3853,3.5693,630,2439.66,3.937,0.2,56.0,0.04,0.9538108940042828,5.7292000000000005,1.1794000000000002,0.2,56.0,0.04,2.6479,3.1228,0.6899,1.275,1.2463,206,397.66,1.492,0.8479249391571667
0.2,56.0,0.05,4.8868,6.4776,1.0877,1.3451,2.8334,630,2066.42,3.937,0.2,56.0,0.05,0.754415215511918,4.840166666666667,1.070366666666667,0.2,56.0,0.05,2.4286,3.1862,0.7273,1.2895,1.1224,206,364.54,1.492,0.7622245935597263
0.2,64.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937,0.2,64.0,0.02,1.0813355880500017,6.4379,1.1858999999999997,0.2,64.0,0.02,3.2188000000000003,3.5124,0.7326,1.2695,1.316,206,484.07,1.492,0.9164104316137115
0.2,64.0,0.03,6.1818,5.9563,1.1873,1.3903,3.7977,630,2663.69,3.937,0.2,64.0,0.03,1.037859073585951,6.262033333333333,1.2092666666666667,0.2,64.0,0.03,2.8752,2.9226,0.7115,1.2573,1.4175,206,432.04,1.492,0.9837815643605009
0.2,64.0,0.04,5.7015,5.9776,1.184,1.3853,3.5693,630,2439.66,3.937,0.2,64.0,0.04,0.9538108940042828,5.7292000000000005,1.1794000000000002,0.2,64.0,0.04,2.6479,3.1228,0.6899,1.275,1.2463,206,397.66,1.492,0.8479249391571667
0.2,64.0,0.05,4.8868,6.4776,1.0877,1.3451,2.8334,630,2066.42,3.937,0.2,64.0,0.05,0.754415215511918,4.840166666666667,1.070366666666667,0.2,64.0,0.05,2.4286,3.1862,0.7273,1.2895,1.1224,206,364.54,1.492,0.7622245935597263
0.2,64.0,0.06,3.8139,6.8442,0.9209,1.2825,2.0979,630,1587.75,3.937,0.2,64.0,0.06,0.55724555097747,3.906933333333333,0.9463666666666667,0.2,64.0,0.06,2.2844,3.3115,0.7539,1.2971,1.0168,206,342.77,1.492,0.6898384417937491
0.2,64.0,0.07,3.4699,6.222,0.9368,1.28,2.1155,630,1437.29,3.937,0.2,64.0,0.07,0.5576824172291868,3.4491666666666663,0.9398333333333334,0.2,64.0,0.07,2.3877,2.8755,0.8723,1.3315,1.2258,206,358.36,1.492,0.8303599374021909
0.2,64.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937,0.2,64.0,0.08,0.5205842129256233,2.9637000000000002,0.8933,0.2,64.0,0.08,2.6532,2.4291,1.0858,1.4112,1.6134,206,398.47,1.492,1.0922563912560208
0.2,64.0,0.01,5.742,6.0345,1.0449,1.3427,3.4026,630,2458.44,3.937,0.2,64.0,0.01,0.9515287099179716,5.676066666666667,1.0364,0.2,64.0,0.01,2.9116,3.6858,0.6462,1.2392,1.1187,206,437.54,1.492,0.7899506213033806
0.2,72.0,0.01,5.742,6.0345,1.0449,1.3427,3.4026,630,2458.44,3.937,0.2,72.0,0.01,0.9515287099179716,5.676066666666667,1.0364,0.2,72.0,0.01,2.9116,3.6858,0.6462,1.2392,1.1187,206,437.54,1.492,0.7899506213033806
0.2,72.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937,0.2,72.0,0.02,1.0813355880500017,6.4379,1.1858999999999997,0.2,72.0,0.02,3.2188000000000003,3.5124,0.7326,1.2695,1.316,206,484.07,1.492,0.9164104316137115
0.2,72.0,0.03,6.1818,5.9563,1.1873,1.3903,3.7977,630,2663.69,3.937,0.2,72.0,0.03,1.037859073585951,6.262033333333333,1.2092666666666667,0.2,72.0,0.03,2.8752,2.9226,0.7115,1.2573,1.4175,206,432.04,1.492,0.9837815643605009
0.2,72.0,0.04,5.7015,5.9776,1.184,1.3853,3.5693,630,2439.66,3.937,0.2,72.0,0.04,0.9538108940042828,5.7292000000000005,1.1794000000000002,0.2,72.0,0.04,2.6479,3.1228,0.6899,1.275,1.2463,206,397.66,1.492,0.8479249391571667
0.2,72.0,0.05,4.8868,6.4776,1.0877,1.3451,2.8334,630,2066.42,3.937,0.2,72.0,0.05,0.754415215511918,4.840166666666667,1.070366666666667,0.2,72.0,0.05,2.4286,3.1862,0.7273,1.2895,1.1224,206,364.54,1.492,0.7622245935597263
0.2,72.0,0.06,3.8139,6.8442,0.9209,1.2825,2.0979,630,1587.75,3.937,0.2,72.0,0.06,0.55724555097747,3.906933333333333,0.9463666666666667,0.2,72.0,0.06,2.2844,3.3115,0.7539,1.2971,1.0168,206,342.77,1.492,0.6898384417937491
0.2,72.0,0.07,3.4699,6.222,0.9368,1.28,2.1155,630,1437.29,3.937,0.2,72.0,0.07,0.5576824172291868,3.4491666666666663,0.9398333333333334,0.2,72.0,0.07,2.3877,2.8755,0.8723,1.3315,1.2258,206,358.36,1.492,0.8303599374021909
0.2,72.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937,0.2,72.0,0.08,0.5205842129256233,2.9637000000000002,0.8933,0.2,72.0,0.08,2.6532,2.4291,1.0858,1.4112,1.6134,206,398.47,1.492,1.0922563912560208
0.2,80.0,0.04,5.7015,5.9776,1.184,1.3853,3.5693,630,2439.66,3.937,0.2,80.0,0.04,0.9538108940042828,5.7292,1.1794,0.2,80.0,0.04,2.6479,3.1228,0.6899,1.275,1.2463,206,397.66,1.492,0.8479249391571667
0.2,80.0,0.05,4.8868,6.4776,1.0877,1.3451,2.8334,630,2066.42,3.937,0.2,80.0,0.05,0.754415215511918,4.840166666666668,1.0703666666666667,0.2,80.0,0.05,2.4286,3.1862,0.7273,1.2895,1.1224,206,364.54,1.492,0.7622245935597263
0.2,80.0,0.06,3.8139,6.8442,0.9209,1.2825,2.0979,630,1587.75,3.937,0.2,80.0,0.06,0.55724555097747,3.906933333333333,0.9463666666666667,0.2,80.0,0.06,2.2844,3.3115,0.7539,1.2971,1.0168,206,342.77,1.492,0.6898384417937491
0.2,80.0,0.07,3.4699,6.222,0.9368,1.28,2.1155,630,1437.29,3.937,0.2,80.0,0.07,0.5576824172291868,3.4491666666666663,0.9398333333333334,0.2,80.0,0.07,2.3877,2.8755,0.8723,1.3315,1.2258,206,358.36,1.492,0.8303599374021909
0.2,80.0,0.01,5.742,6.0345,1.0449,1.3427,3.4026,630,2458.44,3.937,0.2,80.0,0.01,0.9515287099179716,5.676066666666667,1.0364000000000002,0.2,80.0,0.01,2.9116,3.6858,0.6462,1.2392,1.1187,206,437.54,1.492,0.7899506213033806
0.2,80.0,0.02,6.5224,6.0318,1.1837,1.3948,3.812,630,2824.35,3.937,0.2,80.0,0.02,1.0813355880500017,6.4379,1.1859,0.2,80.0,0.02,3.2188000000000003,3.5124,0.7326,1.2695,1.316,206,484.07,1.492,0.9164104316137115
0.2,80.0,0.03,6.1818,5.9563,1.1873,1.3903,3.7977,630,2663.69,3.937,0.2,80.0,0.03,1.037859073585951,6.262033333333334,1.209266666666667,0.2,80.0,0.03,2.8752,2.9226,0.7115,1.2573,1.4175,206,432.04,1.492,0.9837815643605009
0.2,80.0,0.08,2.9691,5.7034,0.9032,1.2648,1.9858,630,1220.89,3.937,0.2,80.0,0.08,0.5205842129256233,2.9637,0.8933,0.2,80.0,0.08,2.6532,2.4291,1.0858,1.4112,1.6134,206,398.47,1.492,1.0922563912560208
0.25,8.0,0.01,7.123799999999999,6.625,1.1914,1.4016,3.9055,630,3111.81,3.937,0.25,8.0,0.01,1.0752905660377357,7.015033333333334,1.1626666666666667,0.25,8.0,0.01,2.9914,3.691,0.6477,1.2316,1.1941,206,449.62,1.492,0.8104578704958006
0.25,8.0,0.02,7.123799999999999,6.625,1.1914,1.4016,3.9055,630,3111.81,3.937,0.25,8.0,0.02,1.0752905660377357,7.0674,1.1692166666666666,0.25,8.0,0.02,2.9914,3.691,0.6477,1.2316,1.1941,206,449.62,1.492,0.8104578704958006
0.25,8.0,0.03,7.123799999999999,6.625,1.1914,1.4016,3.9055,630,3111.81,3.937,0.25,8.0,0.03,1.0752905660377357,7.052733333333335,1.19345,0.25,8.0,0.03,2.9914,3.691,0.6477,1.2316,1.1941,206,449.62,1.492,0.8104578704958006
0.25,8.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,8.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,8.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,8.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,8.0,0.05,0.8994868428903873,6.0887666666666656,1.1541333333333332,0.25,8.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,8.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,8.0,0.06,0.6520753124835188,4.878666666666667,0.9951666666666665,0.25,8.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,8.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,8.0,0.07,0.583716294778805,4.2009,0.9379666666666665,0.25,8.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,8.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,8.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,8.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.25,16.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,16.0,0.06,0.6520753124835188,4.878666666666666,0.9951666666666666,0.25,16.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,16.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,16.0,0.07,0.583716294778805,4.2009,0.9379666666666666,0.25,16.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,16.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,16.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,16.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.25,16.0,0.01,7.2865,6.746,1.1759,1.3973,3.7781,630,3190.35,3.937,0.25,16.0,0.01,1.080121553513193,6.808022222222222,1.1200333333333334,0.25,16.0,0.01,3.1824,4.1739,0.6123,1.2319,1.0762,206,478.55,1.492,0.7624523826636959
0.25,16.0,0.02,7.2353,6.7371,1.1694,1.3941,3.7615,630,3165.62,3.937,0.25,16.0,0.02,1.0739487316501164,7.0742111111111114,1.1634555555555555,0.25,16.0,0.02,3.2066,4.1697,0.6455,1.2364,1.127,206,482.22,1.492,0.7690241504184954
0.25,16.0,0.03,7.3408,6.7371,1.2285,1.4092,3.8536,630,3216.67,3.937,0.25,16.0,0.03,1.0896082884327085,7.055344444444445,1.1929888888888887,0.25,16.0,0.03,3.013,3.7217,0.6449,1.2284,1.1923,206,452.89,1.492,0.8095762689093694
0.25,16.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,16.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,16.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,16.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,16.0,0.05,0.8994868428903873,6.088766666666666,1.1541333333333332,0.25,16.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,24.0,0.02,7.2353,6.7371,1.1694,1.3941,3.7615,630,3165.62,3.937,0.25,24.0,0.02,1.0739487316501164,7.087833333333333,1.1519333333333333,0.25,24.0,0.02,3.2066,4.1697,0.6455,1.2364,1.127,206,482.22,1.492,0.7690241504184954
0.25,24.0,0.03,7.3408,6.7371,1.2285,1.4092,3.8536,630,3216.67,3.937,0.25,24.0,0.03,1.0896082884327085,7.060566666666667,1.1920666666666666,0.25,24.0,0.03,3.013,3.7217,0.6449,1.2284,1.1923,206,452.89,1.492,0.8095762689093694
0.25,24.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,24.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,24.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,24.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,24.0,0.05,0.8994868428903873,6.088766666666666,1.1541333333333332,0.25,24.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,24.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,24.0,0.06,0.6520753124835188,4.878666666666666,0.9951666666666666,0.25,24.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,24.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,24.0,0.07,0.583716294778805,4.2009,0.9379666666666666,0.25,24.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,24.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,24.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,24.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.25,24.0,0.01,6.276,6.7464,1.0116,1.336,3.3433,630,2707.98,3.937,0.25,24.0,0.01,0.9302739238705087,6.495855555555555,1.0547444444444443,0.25,24.0,0.01,3.2976,4.1739,0.6384,1.2408,1.1394,206,496.01,1.492,0.7900524689139654
0.25,32.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,32.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,32.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.25,32.0,0.01,6.0527,7.8409,0.9709,1.322,3.148,630,2603.16,3.937,0.25,32.0,0.01,0.7719394457268935,6.204977777777779,1.0053444444444442,0.25,32.0,0.01,3.2976,4.1739,0.6384,1.2408,1.1394,206,496.01,1.492,0.7900524689139654
0.25,32.0,0.02,7.2353,6.7371,1.1694,1.3941,3.7615,630,3165.62,3.937,0.25,32.0,0.02,1.0739487316501164,7.087833333333333,1.1519333333333333,0.25,32.0,0.02,3.2066,4.1697,0.6455,1.2364,1.127,206,482.22,1.492,0.7690241504184954
0.25,32.0,0.03,7.3408,6.7371,1.2285,1.4092,3.8536,630,3216.67,3.937,0.25,32.0,0.03,1.0896082884327085,7.060566666666667,1.1920666666666666,0.25,32.0,0.03,3.013,3.7217,0.6449,1.2284,1.1923,206,452.89,1.492,0.8095762689093694
0.25,32.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,32.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,32.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,32.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,32.0,0.05,0.8994868428903873,6.088766666666666,1.1541333333333332,0.25,32.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,32.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,32.0,0.06,0.6520753124835188,4.878666666666666,0.9951666666666666,0.25,32.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,32.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,32.0,0.07,0.583716294778805,4.2009,0.9379666666666666,0.25,32.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,40.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,40.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,40.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,40.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,40.0,0.05,0.8994868428903873,6.088766666666666,1.1541333333333332,0.25,40.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,40.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,40.0,0.06,0.6520753124835188,4.878666666666666,0.9951666666666666,0.25,40.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,40.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,40.0,0.07,0.583716294778805,4.2009,0.9379666666666666,0.25,40.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,40.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,40.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,40.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.25,40.0,0.01,6.0527,7.8409,0.9709,1.322,3.148,630,2603.16,3.937,0.25,40.0,0.01,0.7719394457268935,6.110466666666666,0.9906333333333333,0.25,40.0,0.01,3.2976,4.1739,0.6384,1.2408,1.1394,206,496.01,1.492,0.7900524689139654
0.25,40.0,0.02,7.2353,6.7371,1.1694,1.3941,3.7615,630,3165.62,3.937,0.25,40.0,0.02,1.0739487316501164,7.087833333333333,1.1519333333333333,0.25,40.0,0.02,3.2066,4.1697,0.6455,1.2364,1.127,206,482.22,1.492,0.7690241504184954
0.25,40.0,0.03,7.3408,6.7371,1.2285,1.4092,3.8536,630,3216.67,3.937,0.25,40.0,0.03,1.0896082884327085,7.060566666666667,1.1920666666666666,0.25,40.0,0.03,3.013,3.7217,0.6449,1.2284,1.1923,206,452.89,1.492,0.8095762689093694
0.25,48.0,0.01,6.0527,7.8409,0.9709,1.322,3.148,630,2603.16,3.937,0.25,48.0,0.01,0.7719394457268935,6.110466666666666,0.9906333333333333,0.25,48.0,0.01,3.2976,4.1739,0.6384,1.2408,1.1394,206,496.01,1.492,0.7900524689139654
0.25,48.0,0.02,7.2353,6.7371,1.1694,1.3941,3.7615,630,3165.62,3.937,0.25,48.0,0.02,1.0739487316501164,7.087833333333333,1.1519333333333333,0.25,48.0,0.02,3.2066,4.1697,0.6455,1.2364,1.127,206,482.22,1.492,0.7690241504184954
0.25,48.0,0.03,7.3408,6.7371,1.2285,1.4092,3.8536,630,3216.67,3.937,0.25,48.0,0.03,1.0896082884327085,7.060566666666667,1.1920666666666666,0.25,48.0,0.03,3.013,3.7217,0.6449,1.2284,1.1923,206,452.89,1.492,0.8095762689093694
0.25,48.0,0.04,7.063400000000001,6.6635,1.2491,1.4226,3.9527,630,3082.72,3.937,0.25,48.0,0.04,1.0600135064155474,6.7957,1.2079333333333333,0.25,48.0,0.04,2.5174,3.5416,0.5608,1.2114,1.046,206,377.95,1.492,0.7108086740456291
0.25,48.0,0.05,6.0298,6.7036,1.1444,1.3712,3.3395,630,2592.45,3.937,0.25,48.0,0.05,0.8994868428903873,6.088766666666666,1.1541333333333332,0.25,48.0,0.05,2.6505,3.5871,0.6652,1.2662,1.0861,206,398.06,1.492,0.7388977168186001
0.25,48.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,48.0,0.06,0.6520753124835188,4.878666666666666,0.9951666666666666,0.25,48.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,48.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,48.0,0.07,0.583716294778805,4.2009,0.9379666666666666,0.25,48.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,48.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,48.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,48.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.25,56.0,0.06,4.9456,7.5844,1.0142,1.3204,2.4477,630,2093.06,3.937,0.25,56.0,0.06,0.6520753124835188,4.878666666666666,0.9951666666666666,0.25,56.0,0.06,2.3635,3.8616,0.6568,1.265,0.9004,206,354.7,1.492,0.6120519991713279
0.25,56.0,0.07,4.217,7.2244,0.9371,1.2919,2.1961,630,1765.88,3.937,0.25,56.0,0.07,0.583716294778805,4.2009,0.9379666666666666,0.25,56.0,0.07,2.1537,3.6943,0.6572,1.2609,0.8589,206,323.05,1.492,0.5829791841485532
0.25,56.0,0.08,3.718,6.8163,0.9117,1.2756,2.0653,630,1545.63,3.937,0.25,56.0,0.08,0.5454572128574153,3.5893333333333337,0.8883666666666666,0.25,56.0,0.08,2.4072,3.0797,0.8304,1.3241,1.1524,206,361.3,1.492,0.7816345747962464
0.25,56.0,0.01,6.0527,7.8409,0.9709,1.322,3.148,630,2603.16,3.937,0.25,56.0,0.01,0.7719394457268935,6.110466666666666,0.9906333333333333,0.25,56.0,0.01,3.2976,4.1739,0.6384,1.2408,1.1394,206,496.01,1.492,0.7900524689139654
0.25,56.0,0.02,7.2353,6.7371,1.1694,1.3941,3.7615,630,3165.62,3.937,0.25,56.0,0.02,1.0739487316501164,7.087833333333333,1.1519333333333333,0.25,56.0,0.02,3.2066,4.1697,0.6455,1.2364,1.127,206,482.22,1.492,0.7690241504184954
