target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.75,48.0,0.06,11.063,11.5733,1.0817,1.3563,4.8949,835,7681.89,5.432
0.75,48.0,0.075,10.522,11.5711,1.0897,1.3633,4.7565,835,7219.01,5.432
0.75,48.0,0.045,11.732099999999999,11.3611,1.1124,1.3638,4.994,835,8268.29,5.432
0.75,64.0,0.075,10.522,11.5711,1.0897,1.3633,4.7565,835,7219.01,5.432
0.75,64.0,0.01,8.373899999999999,22.4364,0.7465,1.2605,2.3053,835,5477.7,5.432
0.75,64.0,0.045,11.732099999999999,11.3611,1.1124,1.3638,4.994,835,8268.29,5.432
0.75,64.0,0.015,9.4371,17.1062,0.8669,1.2931,3.5363,835,6320.67,5.432
0.75,64.0,0.02,10.266,12.0537,0.9553,1.3199,4.4789,835,7003.53,5.432
0.75,64.0,0.035,11.2004,11.5115,1.0379,1.3442,4.6849,835,7800.98,5.432
0.75,64.0,0.005,8.373899999999999,22.4364,0.7465,1.2605,2.3053,835,5477.7,5.432
0.75,64.0,0.025,10.6157,11.526,0.9932,1.3287,4.5128,835,7298.45,5.432
0.75,64.0,0.055,11.2489,11.3606,1.0848,1.3577,4.9075,835,7843.24,5.432
0.75,64.0,0.06,11.063,11.5733,1.0817,1.3563,4.8949,835,7681.89,5.432
0.75,64.0,0.04,11.7896,11.4788,1.0983,1.3608,4.9086,835,8319.43,5.432
0.75,64.0,0.07,10.8117,11.6677,1.0953,1.3682,4.86,835,7465.61,5.432
0.75,64.0,0.08,9.7819,11.5719,1.0339,1.3413,4.4085,835,6601.91,5.432
0.75,64.0,0.065,11.035300000000001,11.5849,1.0947,1.3657,4.9562,835,7657.97,5.432
0.75,64.0,0.05,11.537,11.3872,1.1055,1.3598,4.9379,835,8095.71,5.432
0.75,64.0,0.03,11.042200000000001,11.5511,1.0233,1.3401,4.6252,835,7663.89,5.432
0.75,80.0,0.075,10.522,11.5711,1.0897,1.3633,4.7565,835,7219.01,5.432
0.75,80.0,0.01,8.3741,24.6063,0.728,1.2581,2.0896,835,5477.86,5.432
0.75,80.0,0.015,9.4371,17.1062,0.8669,1.2931,3.5363,835,6320.67,5.432
0.75,80.0,0.035,11.2004,11.5115,1.0379,1.3442,4.6849,835,7800.98,5.432
0.75,80.0,0.04,11.7896,11.4788,1.0983,1.3608,4.9086,835,8319.43,5.432
0.75,80.0,0.045,11.732099999999999,11.3611,1.1124,1.3638,4.994,835,8268.29,5.432
0.75,80.0,0.08,9.7819,11.5719,1.0339,1.3413,4.4085,835,6601.91,5.432
0.75,80.0,0.005,8.196299999999999,25.5334,0.7087,1.2535,1.9683,835,5340.44,5.432
0.75,80.0,0.025,10.6157,11.526,0.9932,1.3287,4.5128,835,7298.45,5.432
0.75,80.0,0.02,10.266,12.0537,0.9553,1.3199,4.4789,835,7003.53,5.432
0.75,80.0,0.055,11.2489,11.3606,1.0848,1.3577,4.9075,835,7843.24,5.432
0.75,80.0,0.06,11.063,11.5733,1.0817,1.3563,4.8949,835,7681.89,5.432
0.75,80.0,0.07,10.8117,11.6677,1.0953,1.3682,4.86,835,7465.61,5.432
0.75,80.0,0.065,11.035300000000001,11.5849,1.0947,1.3657,4.9562,835,7657.97,5.432
0.75,80.0,0.03,11.042200000000001,11.5511,1.0233,1.3401,4.6252,835,7663.89,5.432
0.75,80.0,0.05,11.537,11.3872,1.1055,1.3598,4.9379,835,8095.71,5.432
1.0,16.0,0.04,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.02,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.08,12.7852,13.2055,1.0994,1.3643,5.0036,835,9223.35,5.432
1.0,16.0,0.005,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.025,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.075,12.746599999999999,13.3754,1.0794,1.3554,4.8945,835,9187.57,5.432
1.0,16.0,0.045,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.01,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.015,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.07,13.023599999999998,13.5038,1.0856,1.3571,4.9415,835,9445.06,5.432
1.0,16.0,0.05,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.065,12.9395,13.5361,1.0679,1.3498,4.8427,835,9366.56,5.432
1.0,16.0,0.055,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.03,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.06,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,16.0,0.035,12.884799999999998,13.4806,1.0599,1.3455,4.8253,835,9315.7,5.432
1.0,32.0,0.08,12.7852,13.2055,1.0994,1.3643,5.0036,835,9223.35,5.432
1.0,32.0,0.02,12.4063,13.3607,0.9903,1.3249,4.473,835,8875.1,5.432
