target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.75,16.0,0.015,5.7009,6.4754,0.6608,1.238,1.2238,206,862.47,1.492
0.75,16.0,0.07,4.4446,6.3698,0.5511,1.2095,1.0252,206,670.39,1.492
0.75,16.0,0.035,5.7009,6.4754,0.6608,1.238,1.2238,206,862.47,1.492
0.75,16.0,0.065,4.6528,6.2788,0.5672,1.2098,1.0911,206,702.14,1.492
0.75,16.0,0.045,5.7009,6.4754,0.6608,1.238,1.2238,206,862.47,1.492
0.75,16.0,0.05,5.346900000000001,6.8091,0.6226,1.2239,1.1533,206,808.23,1.492
0.75,16.0,0.075,4.786,6.4036,0.5985,1.2361,1.0954,206,722.48,1.492
0.75,16.0,0.005,5.7009,6.4754,0.6608,1.238,1.2238,206,862.47,1.492
0.75,16.0,0.04,5.7009,6.4754,0.6608,1.238,1.2238,206,862.47,1.492
0.75,16.0,0.03,5.7009,6.4754,0.6608,1.238,1.2238,206,862.47,1.492
0.75,32.0,0.07,4.4446,6.3698,0.5511,1.2095,1.0252,206,670.39,1.492
0.75,32.0,0.005,5.4049,7.8429,0.5559,1.2197,0.9912,206,817.11,1.492
0.75,32.0,0.01,5.4049,7.8429,0.5559,1.2197,0.9912,206,817.11,1.492
0.75,32.0,0.05,5.346900000000001,6.8091,0.6226,1.2239,1.1533,206,808.23,1.492
0.75,32.0,0.025,5.3636,7.7172,0.5629,1.2179,1.002,206,810.79,1.492
0.75,32.0,0.015,5.4049,7.8429,0.5559,1.2197,0.9912,206,817.11,1.492
0.75,32.0,0.02,5.4049,7.8429,0.5559,1.2197,0.9912,206,817.11,1.492
0.75,32.0,0.045,5.689,6.8341,0.6538,1.2367,1.2106,206,860.64,1.492
0.75,32.0,0.04,5.6065,6.9609,0.6416,1.2331,1.1042,206,847.99,1.492
0.75,32.0,0.03,5.3326,7.1235,0.5849,1.2173,1.016,206,806.04,1.492
0.75,32.0,0.06,5.0998,6.2809,0.6183,1.2252,1.1953,206,770.43,1.492
0.75,32.0,0.065,4.6528,6.2788,0.5672,1.2098,1.0911,206,702.14,1.492
0.75,32.0,0.055,4.9961,6.4757,0.5858,1.2124,1.1039,206,754.57,1.492
0.75,32.0,0.08,4.7035,6.4213,0.6037,1.2421,1.0689,206,709.88,1.492
0.75,32.0,0.035,5.6018,6.9648,0.6338,1.2307,1.0984,206,847.28,1.492
0.75,32.0,0.075,4.786,6.4036,0.5985,1.2361,1.0954,206,722.48,1.492
0.75,48.0,0.005,5.9558,8.7203,0.5412,1.2434,0.9686,206,901.58,1.492
0.75,48.0,0.07,4.4446,6.3698,0.5511,1.2095,1.0252,206,670.39,1.492
0.75,48.0,0.025,5.3636,7.7172,0.5629,1.2179,1.002,206,810.79,1.492
0.75,48.0,0.01,5.9558,8.7203,0.5412,1.2434,0.9686,206,901.58,1.492
0.75,48.0,0.05,5.346900000000001,6.8091,0.6226,1.2239,1.1533,206,808.23,1.492
0.75,48.0,0.02,5.8209,8.1525,0.5674,1.2381,1.0209,206,880.88,1.492
0.75,48.0,0.015,5.9558,8.7203,0.5412,1.2434,0.9686,206,901.58,1.492
0.75,48.0,0.045,5.689,6.8341,0.6538,1.2367,1.2106,206,860.64,1.492
0.75,48.0,0.08,4.7035,6.4213,0.6037,1.2421,1.0689,206,709.88,1.492
0.75,48.0,0.03,5.3326,7.1235,0.5849,1.2173,1.016,206,806.04,1.492
0.75,48.0,0.065,4.6528,6.2788,0.5672,1.2098,1.0911,206,702.14,1.492
0.75,48.0,0.06,5.0998,6.2809,0.6183,1.2252,1.1953,206,770.43,1.492
0.75,48.0,0.055,4.9961,6.4757,0.5858,1.2124,1.1039,206,754.57,1.492
0.75,48.0,0.04,5.6065,6.9609,0.6416,1.2331,1.1042,206,847.99,1.492
0.75,48.0,0.035,5.6018,6.9648,0.6338,1.2307,1.0984,206,847.28,1.492
0.75,48.0,0.075,4.786,6.4036,0.5985,1.2361,1.0954,206,722.48,1.492
0.75,64.0,0.05,5.346900000000001,6.8091,0.6226,1.2239,1.1533,206,808.23,1.492
0.75,64.0,0.075,4.786,6.4036,0.5985,1.2361,1.0954,206,722.48,1.492
0.75,64.0,0.03,5.3326,7.1235,0.5849,1.2173,1.016,206,806.04,1.492
0.75,64.0,0.01,5.9558,8.7203,0.5412,1.2434,0.9686,206,901.58,1.492
0.75,64.0,0.025,5.3636,7.7172,0.5629,1.2179,1.002,206,810.79,1.492
0.75,64.0,0.02,5.8209,8.1525,0.5674,1.2381,1.0209,206,880.88,1.492
0.75,64.0,0.045,5.689,6.8341,0.6538,1.2367,1.2106,206,860.64,1.492
0.75,64.0,0.07,4.4446,6.3698,0.5511,1.2095,1.0252,206,670.39,1.492
0.75,64.0,0.015,5.9558,8.7203,0.5412,1.2434,0.9686,206,901.58,1.492
0.75,64.0,0.005,5.9558,8.7203,0.5412,1.2434,0.9686,206,901.58,1.492
0.75,64.0,0.06,5.0998,6.2809,0.6183,1.2252,1.1953,206,770.43,1.492
0.75,64.0,0.065,4.6528,6.2788,0.5672,1.2098,1.0911,206,702.14,1.492
0.75,64.0,0.04,5.6065,6.9609,0.6416,1.2331,1.1042,206,847.99,1.492
0.75,64.0,0.08,4.7035,6.4213,0.6037,1.2421,1.0689,206,709.88,1.492
0.75,64.0,0.055,4.9961,6.4757,0.5858,1.2124,1.1039,206,754.57,1.492
0.75,64.0,0.035,5.6018,6.9648,0.6338,1.2307,1.0984,206,847.28,1.492
0.75,80.0,0.01,5.9558,8.7203,0.5412,1.2434,0.9686,206,901.58,1.492
0.75,80.0,0.03,5.3326,7.1235,0.5849,1.2173,1.016,206,806.04,1.492
0.75,80.0,0.05,5.346900000000001,6.8091,0.6226,1.2239,1.1533,206,808.23,1.492
0.75,80.0,0.005,5.9558,8.7203,0.5412,1.2434,0.9686,206,901.58,1.492
0.75,80.0,0.02,5.8209,8.1525,0.5674,1.2381,1.0209,206,880.88,1.492
0.75,80.0,0.065,4.6528,6.2788,0.5672,1.2098,1.0911,206,702.14,1.492
0.75,80.0,0.075,4.786,6.4036,0.5985,1.2361,1.0954,206,722.48,1.492
0.75,80.0,0.045,5.689,6.8341,0.6538,1.2367,1.2106,206,860.64,1.492
0.75,80.0,0.07,4.4446,6.3698,0.5511,1.2095,1.0252,206,670.39,1.492
