target_vol,max_lev,vol_floor,cagr_pct,equity_dd_pct,sharpe,profit_factor,recovery_factor,trades,net_profit,years
0.75,80.0,0.07,16.5884,11.4593,1.6053,1.608,4.6142,585,8298.88,3.937
0.75,80.0,0.035,16.7731,12.8733,1.4717,1.554,3.9918,585,8413.24,3.937
0.75,80.0,0.065,17.005300000000002,11.6757,1.6098,1.6095,4.5914,585,8557.83,3.937
0.75,80.0,0.025,16.8669,12.841,1.4765,1.5563,4.0047,585,8471.57,3.937
0.75,80.0,0.02,17.069300000000002,13.0038,1.4848,1.5573,3.9821,585,8597.85,3.937
0.75,80.0,0.04,16.7709,12.8802,1.482,1.5542,3.9866,585,8411.92,3.937
0.75,80.0,0.05,16.3519,13.0159,1.4783,1.5426,3.8695,585,8153.17,3.937
0.75,80.0,0.08,15.593099999999998,10.8713,1.5849,1.5865,4.6308,585,7691.5,3.937
0.75,80.0,0.03,16.738,12.876,1.4638,1.5524,3.9815,585,8391.46,3.937
1.0,16.0,0.08,19.4879,12.9754,1.5987,1.6032,4.6503,585,10157.0,3.937
1.0,16.0,0.07,19.4195,14.1915,1.5352,1.5727,4.1595,585,10111.63,3.937
1.0,16.0,0.065,19.145200000000003,14.5285,1.4817,1.5542,4.0,585,9930.41,3.937
1.0,16.0,0.075,19.564,13.5626,1.575,1.59,4.4153,585,10207.63,3.937
1.0,16.0,0.04,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.045,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.005,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.01,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.03,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.025,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.06,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
1.0,16.0,0.02,18.8033,14.823,1.4482,1.5375,3.8245,585,9706.16,3.937
