ts_decision,event,scenario,level,d,atr,v,m,a,ctx_ema,ctx_vwap,ctx_dxy,vwap,ema50_h1,dxy,stop,target,r_est,fill_px,exit_px,exit_reason,cancel_reason
2023-09-01 18:30:00,ARM,,1940.000,-1,0.658064,-0.268464,-0.135989,-0.424728,1,1,1,1941.331849,1940.625504,99.835676,,,,,,,
2023-09-01 18:35:00,CANCEL,,1940.000,-1,0.638202,-0.015669,-0.303058,-0.053848,-1,1,1,1941.328992,1940.625504,99.835676,,,,,,,zone
2023-09-01 19:40:00,ARM,,1940.000,-1,0.511436,-0.345432,-0.242709,-0.370612,1,1,1,1941.301341,1940.639798,99.873455,,,,,,,
2023-09-01 19:45:00,CANCEL,,1940.000,-1,0.482048,-0.034575,-0.083839,0.140022,1,1,1,1941.298219,1940.639798,99.873455,,,,,,,zone
2023-09-03 22:35:00,ARM,,1940.000,1,0.357376,0.354436,0.024233,0.798752,-1,0,-1,,1940.597407,99.918043,,,,,,,
2023-09-03 22:40:00,CANCEL,,1940.000,1,0.359706,0.074135,-0.240759,0.513004,-1,0,-1,,1940.597407,99.918043,,,,,,,sweep
2023-09-03 23:35:00,ARM,,1940.000,1,0.327891,0.243984,0.061628,0.459149,-1,1,-1,1939.677895,1940.551234,99.910569,,,,,,,
2023-09-03 23:40:00,BREAK,BREAK_LONG,1940.000,1,0.340899,0.537794,0.499616,0.814760,-1,1,-1,1939.691833,1940.551234,99.910569,,,,,,,
2023-09-03 23:55:00,CANCEL,BREAK_LONG,1940.000,1,0.371459,0.323050,0.808223,-0.214744,-1,1,-1,1939.780580,1940.551234,99.910569,1939.628541,1950.000000,,,,,ctx
2023-09-04 10:45:00,ARM,,1940.000,-1,0.561718,-0.563746,-0.560167,-0.244785,1,1,1,1943.016710,1941.576157,99.768295,,,,,,,
2023-09-04 10:50:00,CANCEL,,1940.000,-1,0.553024,-0.277263,-0.323636,0.172577,1,1,1,1943.000887,1941.576157,99.768295,,,,,,,zone
2023-09-04 12:40:00,ARM,,1940.000,-1,0.599010,-0.372838,-0.645774,-0.360974,1,1,1,1942.707330,1941.530454,99.736243,,,,,,,
2023-09-04 12:55:00,BREAK,BREAK_SHORT,1940.000,-1,0.548536,-0.157996,-0.910437,0.214842,1,1,1,1942.663873,1941.530454,99.736243,,,,,,,
2023-09-04 13:10:00,ENTRY,BREAK_SHORT,1940.000,-1,0.636601,0.073306,-0.367305,0.231302,1,1,1,1942.612821,1941.463770,99.763169,1940.636601,1930.000000,12.522224,1939.950,,,
2023-09-04 17:10:00,EXIT,BREAK_SHORT,1940.000,-1,0.357627,-0.083886,0.032288,-0.083886,1,1,1,1941.704203,1940.994055,99.780617,1940.636601,1930.000000,12.522224,1939.950,1938.390,TIME,
2023-09-05 09:55:00,ARM,,1930.000,-1,0.729574,-0.219306,-1.115808,-0.214958,1,1,1,1936.416806,1939.286818,100.242301,,,,,,,
2023-09-05 10:10:00,CANCEL,,1930.000,-1,0.722283,0.156910,-0.891266,0.376216,1,1,1,1936.298912,1938.946158,100.236227,,,,,,,zone
2023-09-05 11:00:00,ARM,,1930.000,-1,0.711253,-0.454597,-0.028411,-0.688940,1,1,1,1935.986794,1938.632976,100.289205,,,,,,,
2023-09-05 11:10:00,CANCEL,,1930.000,-1,0.761437,0.223262,0.200933,0.493584,1,1,1,1935.920587,1938.632976,100.289205,,,,,,,zone
2023-09-05 11:50:00,ARM,,1930.000,-1,0.715855,-0.209540,-0.411324,-0.499843,1,1,1,1935.662056,1938.632976,100.289205,,,,,,,
2023-09-05 12:00:00,CANCEL,,1930.000,-1,0.743824,0.228549,0.201810,0.219466,1,1,1,1935.604043,1938.308545,100.344394,,,,,,,zone
2023-09-05 13:10:00,ARM,,1930.000,-1,1.650257,-0.700901,-0.124198,-0.913988,1,1,1,1935.253862,1938.125465,100.225441,,,,,,,
2023-09-05 13:15:00,CANCEL,,1930.000,-1,1.644524,-0.622267,0.165005,-0.864384,1,1,1,1935.227989,1938.125465,100.225441,,,,,,,sweep
2023-09-06 14:00:00,ARM,,1920.000,-1,1.957655,-0.963738,-0.120917,-1.798081,1,1,1,1925.561917,1930.559476,100.302007,,,,,,,
2023-09-06 14:05:00,CANCEL,,1920.000,-1,2.003537,-1.014872,-0.103740,-1.711582,1,1,1,1925.542010,1930.559476,100.302007,,,,,,,sweep
2023-09-06 16:45:00,ARM,,1920.000,1,1.112110,0.584474,1.046084,0.341777,-1,-1,-1,1924.422065,1929.543522,100.548435,,,,,,,
2023-09-06 16:50:00,CANCEL,,1920.000,1,1.127674,0.147797,0.453105,0.013789,-1,-1,-1,1924.399442,1929.543522,100.548435,,,,,,,sweep
2023-09-07 02:50:00,ARM,,1920.000,1,0.562345,0.569046,0.179670,0.715839,-1,1,-1,1917.646384,1925.928849,100.429181,,,,,,,
2023-09-07 03:05:00,BREAK,BREAK_LONG,1920.000,1,0.555766,0.527800,1.303740,-0.041246,-1,1,-1,1917.749785,1925.682619,100.451303,,,,,,,
2023-09-07 03:15:00,CANCEL,BREAK_LONG,1920.000,1,0.587013,-0.073820,0.545865,-0.495498,-1,1,-1,1917.819896,1925.682619,100.451303,,,,,,,hold
2023-09-07 03:15:00,SWEEP,REV_SHORT,1920.000,1,0.587013,-0.073820,0.545865,-0.495498,1,-1,1,1917.819896,1925.682619,100.451303,1920.863506,1910.000000,,,,,
2023-09-07 03:15:00,ENTRY,REV_SHORT,1920.000,1,0.587013,-0.073820,0.545865,-0.495498,1,-1,1,1917.819896,1925.682619,100.451303,1920.863506,1910.000000,6.795807,1919.630,,,
2023-09-07 07:15:00,EXIT,REV_SHORT,1920.000,1,0.651058,-0.363511,-0.412356,-0.019642,1,1,1,1918.308542,1924.639439,100.519706,1920.863506,1910.000000,6.795807,1919.630,1917.860,TIME,
2023-09-07 09:00:00,ARM,,1920.000,1,0.655450,0.559412,0.656230,0.847028,-1,1,-1,1918.274787,1924.166987,100.555287,,,,,,,
2023-09-07 09:05:00,CANCEL,,1920.000,1,0.658632,-0.060732,0.455827,0.009535,-1,1,-1,1918.279776,1924.166987,100.555287,,,,,,,zone
2023-09-07 12:20:00,ARM,,1920.000,-1,0.763820,-0.768069,-0.007559,-1.182226,1,-1,1,1918.795010,1923.767509,100.594187,,,,,,,
2023-09-07 12:25:00,CANCEL,,1920.000,-1,0.782119,-0.038357,0.210383,0.113570,1,-1,1,1918.807605,1923.767509,100.594187,,,,,,,zone
2023-09-07 13:15:00,ARM,,1920.000,-1,1.409692,-0.219906,-0.004096,-0.839436,1,-1,1,1918.898768,1923.741332,100.660251,,,,,,,
2023-09-07 13:20:00,CANCEL,,1920.000,-1,1.394714,-0.160128,0.258722,-0.274323,1,-1,1,1918.914270,1923.741332,100.660251,,,,,,,zone
2023-09-07 14:45:00,ARM,,1920.000,1,1.532211,0.513419,0.205361,0.708671,-1,1,-1,1918.955759,1923.591868,100.705415,,,,,,,
2023-09-07 14:50:00,CANCEL,,1920.000,1,1.504196,-0.002216,0.005757,-0.142583,-1,1,-1,1918.957274,1923.591868,100.705415,,,,,,,sweep
2023-09-07 18:20:00,ARM,,1920.000,1,0.551020,0.895310,0.717733,0.895310,-1,1,-1,1918.966231,1922.878220,100.625919,,,,,,,
2023-09-07 18:25:00,CANCEL,,1920.000,1,0.552375,0.446556,0.721197,0.021150,-1,1,-1,1918.970352,1922.878220,100.625919,,,,,,,sweep
2023-09-07 22:15:00,ARM,,1920.000,1,0.363839,0.513047,0.412575,0.736610,-1,0,-1,,1922.492749,100.664942,,,,,,,
2023-09-07 22:20:00,CANCEL,,1920.000,1,0.352851,0.188937,0.179987,0.235308,-1,0,-1,,1922.492749,100.664942,,,,,,,zone
2023-09-07 23:00:00,ARM,,1920.000,1,0.339698,0.314005,0.577864,0.529884,-1,1,-1,1919.657949,1922.381661,100.664049,,,,,,,
2023-09-07 23:05:00,CANCEL,,1920.000,1,0.328291,0.274147,0.325351,0.639679,-1,1,-1,1919.669048,1922.381661,100.664049,,,,,,,sweep
2023-09-08 12:55:00,ARM,,1920.000,-1,1.153608,-1.173131,-0.633099,-1.663805,1,1,1,1923.813315,1923.146366,100.628708,,,,,,,
2023-09-08 13:00:00,CANCEL,,1920.000,-1,1.151208,-0.709400,-0.571729,-0.629430,1,1,1,1923.797716,1923.035920,100.594605,,,,,,,zone
2023-09-08 13:55:00,ARM,,1930.000,1,1.560213,1.348106,1.517188,1.304369,1,1,-1,1923.737448,1923.035920,100.594605,,,,,,,
2023-09-08 14:15:00,CANCEL,,1930.000,1,1.603543,-0.234897,1.328572,-1.174391,1,1,1,1923.835102,1923.251374,100.431164,,,,,,,zone
2023-09-08 16:55:00,ARM,,1920.000,1,0.893039,0.578549,0.025860,0.654792,-1,-1,-1,1923.519050,1923.123787,100.577857,,,,,,,
2023-09-08 17:00:00,CANCEL,,1920.000,1,0.882822,0.075515,-0.045779,-0.313508,-1,-1,-1,1923.499884,1922.984423,100.626040,,,,,,,zone
2023-09-08 17:40:00,ARM,,1920.000,1,0.758607,0.456978,0.742039,0.542226,-1,-1,-1,1923.360394,1922.984423,100.626040,,,,,,,
2023-09-08 17:55:00,BREAK,BREAK_LONG,1920.000,1,0.658193,0.187382,0.337713,-0.269596,-1,-1,-1,1923.319764,1922.984423,100.626040,,,,,,,
2023-09-08 18:10:00,CANCEL,BREAK_LONG,1920.000,1,0.610809,-0.212833,0.382815,-0.400214,-1,-1,-1,1923.282634,1922.880720,100.612851,,,,,,,hold
2023-09-08 18:10:00,SWEEP,REV_SHORT,1920.000,1,0.610809,-0.212833,0.382815,-0.400214,1,1,1,1923.282634,1922.880720,100.612851,1920.895404,1910.000000,,,,,
2023-09-08 18:10:00,ENTRY,REV_SHORT,1920.000,1,0.610809,-0.212833,0.382815,-0.400214,1,1,1,1923.282634,1922.880720,100.612851,1920.895404,1910.000000,9.084562,1919.970,,,
2023-09-10 23:00:00,EXIT,REV_SHORT,1920.000,1,0.500623,-0.126509,-0.686191,0.597094,1,1,-1,1918.408611,1922.256167,100.483119,1920.895404,1910.000000,9.084562,1919.970,1917.940,SESSION,
2023-09-11 00:20:00,ARM,,1920.000,1,0.656577,0.375686,0.470443,0.484045,-1,1,1,1918.600357,1922.118278,100.466311,,,,,,,
2023-09-11 00:30:00,CANCEL,,1920.000,1,0.644294,0.129341,0.273310,0.416110,-1,1,1,1918.650667,1922.118278,100.466311,,,,,,,zone
2023-09-11 07:15:00,ARM,,1930.000,1,0.937786,0.295021,0.704922,0.290952,1,1,1,1922.738829,1922.689254,100.205569,,,,,,,
2023-09-11 07:20:00,SWEEP,REV_SHORT,1930.000,1,0.960087,-0.291640,0.372838,-0.724894,-1,-1,-1,1922.791071,1922.689254,100.205569,1931.100044,1920.000000,,,,,
2023-09-11 07:20:00,ENTRY,REV_SHORT,1930.000,1,0.960087,-0.291640,0.372838,-0.724894,-1,-1,-1,1922.791071,1922.689254,100.205569,1931.100044,1920.000000,2.718553,1928.240,,,
2023-09-11 11:20:00,EXIT,REV_SHORT,1930.000,1,0.571188,0.577743,0.641851,0.776366,-1,-1,-1,1923.823500,1923.211735,100.295667,1931.100044,1920.000000,2.718553,1928.240,1926.420,TIME,
2023-09-12 01:30:00,ARM,,1920.000,-1,0.653134,-0.801265,-0.362427,-1.421605,1,1,-1,1921.955969,1923.112324,100.209816,,,,,,,
2023-09-12 01:40:00,CANCEL,,1920.000,-1,0.667651,-0.199705,-0.159978,0.548908,1,1,-1,1921.898593,1923.112324,100.209816,,,,,,,zone
2023-09-12 05:55:00,ARM,,1920.000,-1,0.529803,-0.591415,-1.084296,-0.558617,1,1,-1,1922.142535,1923.037833,100.237416,,,,,,,
2023-09-12 06:05:00,BREAK,BREAK_SHORT,1920.000,-1,0.571463,-0.314981,-1.288135,0.263028,1,1,-1,1922.093265,1922.924584,100.269133,,,,,,,
2023-09-12 06:20:00,ENTRY,BREAK_SHORT,1920.000,-1,0.550800,-0.266280,-1.252604,0.048702,1,1,-1,1922.005710,1922.924584,100.269133,1920.550800,1910.000000,4.924754,1918.890,,,
2023-09-12 06:40:00,EXIT,BREAK_SHORT,1920.000,-1,0.571831,0.501313,-0.555308,0.501313,1,1,-1,1921.909841,1922.924584,100.269133,1920.550800,1910.000000,4.924754,1918.890,1920.551,STOP,
2023-09-12 08:05:00,ARM,,1920.000,1,0.536751,0.440925,0.096808,0.513889,-1,-1,-1,1921.556448,1922.650868,100.420199,,,,,,,
2023-09-12 08:10:00,BREAK,BREAK_LONG,1920.000,1,0.557697,0.806889,0.424448,0.873719,-1,-1,-1,1921.544363,1922.650868,100.420199,,,,,,,
2023-09-12 08:15:00,CANCEL,BREAK_LONG,1920.000,1,0.565005,0.483772,0.143059,0.320238,-1,-1,-1,1921.533038,1922.650868,100.420199,,,,,,,hold
2023-09-12 12:15:00,ARM,,1910.000,-1,1.016264,-0.547758,-1.082250,-0.532213,1,1,1,1920.255911,1921.753981,100.417300,,,,,,,
2023-09-12 12:30:00,SWEEP,REV_LONG,1910.000,-1,1.150974,0.034753,-0.526700,0.582511,-1,-1,-1,1920.078286,1921.753981,100.417300,1907.934513,1920.000000,,,,,
2023-09-12 12:30:00,ENTRY,REV_LONG,1910.000,-1,1.150974,0.034753,-0.526700,0.582511,-1,-1,-1,1920.078286,1921.753981,100.417300,1907.934513,1920.000000,3.159814,1911.000,,,
2023-09-12 13:00:00,EXIT,REV_LONG,1910.000,-1,1.262426,-0.514882,-0.873508,-0.430862,-1,-1,-1,1919.755635,1921.280099,100.500990,1907.934513,1920.000000,3.159814,1911.000,1907.935,STOP,
2023-09-12 14:00:00,ARM,,1910.000,1,1.491421,0.250321,0.234204,0.660931,-1,-1,-1,1919.118808,1920.802448,100.432601,,,,,,,
2023-09-12 14:05:00,CANCEL,,1910.000,1,1.484890,-0.098773,-0.003888,0.057499,-1,-1,-1,1919.069416,1920.802448,100.432601,,,,,,,sweep
2023-09-13 02:15:00,ARM,,1910.000,-1,0.614684,-0.281988,-1.385413,-0.325699,1,1,-1,1912.716603,1917.850027,100.191392,,,,,,,
2023-09-13 02:20:00,CANCEL,,1910.000,-1,0.622207,-0.305365,-1.201640,-0.109392,1,1,-1,1912.668931,1917.850027,100.191392,,,,,,,sweep
2023-09-13 04:05:00,ARM,,1910.000,1,0.526952,0.455450,0.673820,0.370674,-1,-1,1,1911.693559,1917.187649,100.261313,,,,,,,
2023-09-13 04:10:00,BREAK,BREAK_LONG,1910.000,1,0.520027,0.455105,0.593974,0.337605,-1,-1,1,1911.672133,1917.187649,100.261313,,,,,,,
2023-09-13 04:25:00,CANCEL,BREAK_LONG,1910.000,1,0.543083,0.754950,1.658434,0.299845,-1,-1,1,1911.637906,1917.187649,100.261313,1909.456917,1920.000000,,,,,ctx
2023-09-13 05:40:00,ARM,,1910.000,-1,0.688286,-0.266362,-0.390053,-0.237482,1,1,-1,1911.557742,1916.965780,100.221554,,,,,,,
2023-09-13 05:45:00,CANCEL,,1910.000,-1,0.671265,-1.122259,-0.511755,-2.054216,1,1,-1,1911.542376,1916.965780,100.221554,,,,,,,sweep
2023-09-13 12:15:00,ARM,,1910.000,-1,0.607683,-0.636297,-0.375284,-0.302680,1,1,1,1911.355950,1915.616917,100.341367,,,,,,,
2023-09-13 12:20:00,CANCEL,,1910.000,-1,0.635705,-0.429969,-0.703858,0.052358,1,1,1,1911.348825,1915.616917,100.341367,,,,,,,sweep
2023-09-13 14:00:00,ARM,,1910.000,-1,1.947744,-0.328585,-0.013339,-0.209623,1,-1,-1,1911.422625,1915.394616,100.296662,,,,,,,
2023-09-13 14:05:00,CANCEL,,1910.000,-1,1.948619,-0.068425,0.105182,0.409814,1,-1,-1,1911.423814,1915.394616,100.296662,,,,,,,zone
2023-09-13 15:35:00,ARM,,1910.000,-1,1.561586,-0.565664,-0.578613,-0.751531,1,1,-1,1911.481950,1915.282671,100.299773,,,,,,,
2023-09-13 15:45:00,SWEEP,REV_LONG,1910.000,-1,1.436725,-0.076563,-0.588713,0.319387,-1,-1,1,1911.466449,1915.282671,100.299773,1908.611638,1920.000000,,,,,
2023-09-13 15:45:00,ENTRY,REV_LONG,1910.000,-1,1.436725,-0.076563,-0.588713,0.319387,-1,-1,1,1911.466449,1915.282671,100.299773,1908.611638,1920.000000,6.550150,1910.230,,,
2023-09-13 17:00:00,EXIT,REV_LONG,1910.000,-1,1.103044,-0.492576,-0.541735,0.023882,-1,-1,1,1911.373974,1914.860289,100.277826,1908.611638,1920.000000,6.550150,1910.230,1908.612,STOP,
2023-09-13 22:05:00,ARM,,1910.000,1,0.463582,1.042606,0.697430,1.449815,-1,0,-1,,1913.989229,100.363036,,,,,,,
2023-09-13 22:10:00,CANCEL,,1910.000,1,0.458326,0.916378,0.308625,1.229138,-1,0,-1,,1913.989229,100.363036,,,,,,,zone
2023-09-14 00:10:00,ARM,,1910.000,1,0.429481,0.520007,0.719199,0.220563,-1,1,-1,1908.928519,1913.599338,100.334337,,,,,,,
2023-09-14 00:15:00,CANCEL,,1910.000,1,0.437376,0.137182,0.521413,-0.183900,-1,1,-1,1908.956786,1913.599338,100.334337,,,,,,,sweep
2023-09-14 02:05:00,ARM,,1910.000,-1,0.675392,-0.231964,-0.709515,-0.304599,1,-1,-1,1910.018000,1913.457520,100.270830,,,,,,,
2023-09-14 02:10:00,BREAK,BREAK_SHORT,1910.000,-1,0.714292,-0.685994,-1.273046,-0.641871,1,1,-1,1910.016013,1913.457520,100.270830,,,,,,,
2023-09-14 02:25:00,ENTRY,BREAK_SHORT,1910.000,-1,0.725907,-0.004592,-0.560722,0.681402,1,1,-1,1909.980679,1913.457520,100.270830,1910.725907,1900.000000,7.028930,1909.570,,,
2023-09-14 03:00:00,EXIT,BREAK_SHORT,1910.000,-1,0.721223,0.060083,-0.384248,-0.203369,1,1,-1,1909.957268,1913.316049,100.251681,1910.725907,1900.000000,7.028930,1909.570,1910.726,STOP,
2023-09-14 04:25:00,ARM,,1910.000,1,0.488976,0.361299,0.395546,0.508573,-1,1,1,1909.865855,1913.169537,100.219260,,,,,,,
2023-09-14 04:35:00,CANCEL,,1910.000,1,0.522637,-0.031890,-0.055234,-0.170210,-1,-1,1,1909.869083,1913.169537,100.219260,,,,,,,sweep
2023-09-14 14:00:00,ARM,,1900.000,-1,1.948256,-0.526967,-0.671215,-0.649779,1,1,1,1908.137306,1910.996737,100.780607,,,,,,,
2023-09-14 14:20:00,CANCEL,,1900.000,-1,1.912269,0.451471,-0.099633,0.680973,1,1,1,1908.014501,1910.996737,100.780607,,,,,,,zone
2023-09-14 16:00:00,ARM,,1910.000,1,1.568647,0.539743,0.014722,1.021087,-1,1,-1,1908.017343,1910.777049,100.807940,,,,,,,
2023-09-14 16:10:00,BREAK,BREAK_LONG,1910.000,1,1.524956,0.603296,-0.075720,0.257672,-1,1,-1,1908.037626,1910.777049,100.807940,,,,,,,
2023-09-14 16:25:00,CANCEL,BREAK_LONG,1910.000,1,1.394752,-0.035849,0.438782,-0.639145,-1,1,-1,1908.073559,1910.777049,100.807940,1908.605248,1920.000000,,,,,ctx
2023-09-14 23:50:00,ARM,,1910.000,-1,0.355968,-0.271560,-0.202740,-0.561932,1,1,1,1910.346812,1910.505737,100.932435,,,,,,,
2023-09-14 23:55:00,BREAK,BREAK_SHORT,1910.000,-1,0.358399,-0.604541,-0.426893,-0.923737,1,1,1,1910.324861,1910.505737,100.932435,,,,,,,
2023-09-15 00:00:00,CANCEL,BREAK_SHORT,1910.000,-1,0.378513,0.096870,-0.053386,0.413929,1,1,1,1910.307733,1910.473747,100.988588,,,,,,,hold
2023-09-15 00:00:00,SWEEP,REV_LONG,1910.000,-1,0.378513,0.096870,-0.053386,0.413929,-1,-1,-1,1910.307733,1910.473747,100.988588,1909.300743,1920.000000,,,,,
2023-09-15 00:00:00,ENTRY,REV_LONG,1910.000,-1,0.378513,0.096870,-0.053386,0.413929,-1,-1,-1,1910.307733,1910.473747,100.988588,1909.300743,1920.000000,10.702686,1910.360,,,
2023-09-15 04:00:00,EXIT,REV_LONG,1910.000,-1,0.508875,0.209613,0.453825,0.313645,1,1,-1,1912.459406,1911.051486,100.879239,1909.300743,1920.000000,10.702686,1910.360,1915.770,TIME,
2023-09-15 11:45:00,ARM,,1920.000,1,0.644750,0.449787,0.649211,0.219301,1,1,-1,1915.133795,1912.599223,100.897226,,,,,,,
2023-09-15 11:50:00,CANCEL,,1920.000,1,0.640125,0.270780,0.726057,0.259146,1,1,-1,1915.157365,1912.599223,100.897226,,,,,,,zone
2023-09-15 13:05:00,ARM,,1920.000,1,1.108721,0.844817,0.044262,0.568559,1,1,-1,1915.392729,1913.020190,100.972560,,,,,,,
2023-09-15 13:10:00,BREAK,BREAK_LONG,1920.000,1,1.252384,1.330795,0.885122,1.402332,1,1,-1,1915.426485,1913.020190,100.972560,,,,,,,
2023-09-15 13:25:00,CANCEL,BREAK_LONG,1920.000,1,1.392605,0.634303,1.390926,-0.696492,1,1,-1,1915.560036,1913.020190,100.972560,1918.607395,1930.000000,0.839711,,,,r
2023-09-15 14:05:00,ARM,,1930.000,1,1.760849,0.950299,1.482025,1.516668,1,1,-1,1915.978368,1913.468810,100.886468,,,,,,,
2023-09-15 14:30:00,CANCEL,,1930.000,1,1.892676,-0.244803,0.292843,-0.680102,1,1,-1,1916.293635,1913.468810,100.886468,,,,,,,zone
2023-09-18 05:35:00,ARM,,1930.000,1,0.533007,0.969343,0.438694,1.149367,1,1,-1,1925.937473,1918.617517,100.811434,,,,,,,
2023-09-18 05:50:00,BREAK,BREAK_LONG,1930.000,1,0.509897,0.437997,1.239856,-0.531346,1,1,-1,1926.063227,1918.617517,100.811434,,,,,,,
2023-09-18 05:55:00,CANCEL,BREAK_LONG,1930.000,1,0.541333,-0.086207,0.879891,-1.462693,1,1,-1,1926.104000,1918.617517,100.811434,,,,,,,hold
2023-09-18 05:55:00,SWEEP,REV_SHORT,1930.000,1,0.541333,-0.086207,0.879891,-1.462693,-1,-1,1,1926.104000,1918.617517,100.811434,1930.800666,1920.000000,,,,,
2023-09-18 05:55:00,ENTRY,REV_SHORT,1930.000,1,0.541333,-0.086207,0.879891,-1.462693,-1,-1,1,1926.104000,1918.617517,100.811434,1930.800666,1920.000000,7.635929,1929.730,,,
2023-09-18 09:55:00,EXIT,REV_SHORT,1930.000,1,0.627963,0.414037,0.317193,0.563342,-1,-1,1,1926.480793,1919.945599,100.848985,1930.800666,1920.000000,7.635929,1929.730,1927.050,TIME,
2023-09-18 16:25:00,ARM,,1930.000,1,0.915428,0.233042,0.394181,0.365568,1,1,1,1926.558431,1921.489856,100.630982,,,,,,,
2023-09-18 16:40:00,BREAK,BREAK_LONG,1930.000,1,0.852472,0.492685,0.623084,0.259642,1,1,1,1926.601250,1921.489856,100.630982,,,,,,,
2023-09-18 16:55:00,ENTRY,BREAK_LONG,1930.000,1,0.770303,0.259638,0.786986,-0.233047,1,1,1,1926.655389,1921.489856,100.630982,1929.229697,1940.000000,4.836604,1931.170,,,
2023-09-18 23:00:00,EXIT,BREAK_LONG,1930.000,1,0.325427,0.092186,-0.266120,0.414307,1,-1,1,1933.522051,1923.840017,100.665305,1929.229697,1940.000000,4.836604,1931.170,1933.340,SESSION,
2023-09-19 05:40:00,ARM,,1930.000,-1,0.452920,-0.574052,-0.803079,-0.504052,-1,1,1,1932.718925,1925.696144,100.746310,,,,,,,
2023-09-19 05:45:00,CANCEL,,1930.000,-1,0.444140,-0.720493,-0.610966,-1.017713,-1,1,1,1932.695532,1925.696144,100.746310,,,,,,,zone
2023-09-19 06:35:00,ARM,,1930.000,-1,0.519304,-0.320942,-0.272385,-0.813256,-1,1,1,1932.495321,1925.893942,100.752481,,,,,,,
2023-09-19 06:40:00,CANCEL,,1930.000,-1,0.531497,-0.363753,-0.190098,-0.586657,-1,1,1,1932.473079,1925.893942,100.752481,,,,,,,sweep
2023-09-19 17:45:00,ARM,,1930.000,-1,0.771827,-0.919895,-0.273031,-1.683689,-1,1,-1,1933.231541,1928.735927,100.691907,,,,,,,
2023-09-19 17:50:00,CANCEL,,1930.000,-1,0.766697,-0.452156,-0.188259,-0.594197,-1,1,-1,1933.221869,1928.735927,100.691907,,,,,,,zone
2023-09-20 06:50:00,ARM,,1930.000,-1,0.628504,-1.034202,-0.422561,-1.357626,-1,1,1,1930.692274,1929.505697,100.733748,,,,,,,
2023-09-20 06:55:00,CANCEL,,1930.000,-1,0.634325,-0.735690,-0.304910,-0.887552,-1,1,1,1930.687438,1929.505697,100.733748,,,,,,,sweep
2023-09-20 08:20:00,ARM,,1930.000,1,0.665922,0.545609,0.611231,0.434919,1,-1,-1,1930.469653,1929.501253,100.720314,,,,,,,
2023-09-20 08:25:00,CANCEL,,1930.000,1,0.651928,0.490852,0.371954,0.433311,1,-1,-1,1930.464630,1929.501253,100.720314,,,,,,,sweep
2023-09-20 09:00:00,ARM,,1930.000,1,0.610069,0.344223,0.520503,0.490484,1,-1,1,1930.417694,1929.482381,100.671438,,,,,,,
2023-09-20 09:05:00,BREAK,BREAK_LONG,1930.000,1,0.602207,0.581196,0.637552,1.047341,1,-1,1,1930.415249,1929.482381,100.671438,,,,,,,
2023-09-20 09:20:00,CANCEL,BREAK_LONG,1930.000,1,0.583261,-0.131445,0.004949,-0.712641,1,-1,1,1930.407226,1929.482381,100.671438,1929.416739,1940.000000,,,,,ctx
2023-09-20 18:00:00,ARM,,1940.000,-1,1.219987,-1.450835,-1.228065,-1.295894,-1,-1,-1,1933.782337,1932.398753,100.378032,,,,,,,
2023-09-20 18:10:00,CANCEL,,1940.000,-1,1.498917,-0.931784,-0.901317,-0.613949,-1,-1,-1,1933.844486,1932.398753,100.378032,,,,,,,sweep
2023-09-20 18:45:00,ARM,,1940.000,-1,1.852735,-0.217696,-0.732308,-0.371953,-1,-1,-1,1934.093560,1932.398753,100.378032,,,,,,,
2023-09-20 18:55:00,CANCEL,,1940.000,-1,1.875471,-0.348357,-0.885048,-0.251255,-1,-1,-1,1934.144497,1932.398753,100.378032,,,,,,,sweep
2023-09-20 20:35:00,ARM,,1930.000,-1,1.424125,-0.217677,-1.453384,-0.236484,1,1,1,1934.204706,1932.715389,100.950555,,,,,,,
2023-09-20 20:40:00,BREAK,BREAK_SHORT,1930.000,-1,1.388831,-0.304813,-1.186851,-0.169628,1,1,1,1934.187863,1932.715389,100.950555,,,,,,,
2023-09-20 20:55:00,CANCEL,BREAK_SHORT,1930.000,-1,1.279268,0.153734,-0.625069,0.458547,1,1,1,1934.137548,1932.715389,100.950555,,,,,,,hold
2023-09-20 20:55:00,SWEEP,REV_LONG,1930.000,-1,1.279268,0.153734,-0.625069,0.458547,-1,-1,-1,1934.137548,1932.715389,100.950555,1928.410366,1940.000000,,,,,
2023-09-20 20:55:00,CANCEL,REV_LONG,1930.000,-1,1.279268,0.153734,-0.625069,0.458547,-1,-1,-1,1934.137548,1932.715389,100.950555,1928.410366,1940.000000,5.006131,,,,window
2023-09-20 23:05:00,ARM,,1930.000,-1,0.901880,-0.273503,-0.044811,-0.448740,1,1,1,1930.508333,1932.552244,100.983128,,,,,,,
2023-09-20 23:10:00,CANCEL,,1930.000,-1,0.857460,-0.384858,-0.090899,-0.580019,1,1,1,1930.480000,1932.552244,100.983128,,,,,,,sweep
2023-09-21 06:15:00,ARM,,1930.000,1,0.628577,0.928022,0.551102,1.536120,-1,1,-1,1928.024733,1931.311151,101.147041,,,,,,,
2023-09-21 06:20:00,CANCEL,,1930.000,1,0.645822,0.779369,0.764351,0.911039,-1,1,-1,1928.041188,1931.311151,101.147041,,,,,,,sweep
2023-09-21 11:55:00,ARM,,1920.000,-1,0.849036,-0.227709,-1.506215,-0.235761,1,1,1,1926.841409,1930.252985,101.019122,,,,,,,
